hour,hour_invocation,hour_of_day,day_of_week
177,72.02614379084967,9,0
178,92.4891990694583,10,0
179,103.2239819004525,11,0
180,98.54602858092389,12,0
181,99.58333333333333,13,0
182,106.00490196078431,14,0
183,103.27614379084967,15,0
184,100.7892987703556,16,0
185,102.85130718954248,17,0
186,98.5094037615046,18,0
187,89.63110667996011,19,0
188,104.87616099071208,20,0
189,113.43309253525972,21,0
190,101.9607843137255,22,0
191,79.6078431372549,23,0
192,63.57026143790849,0,1
193,38.61111111111111,1,1
194,21.96078431372549,2,1
195,13.651960784313726,3,1
196,13.096405228758169,4,1
197,8.954248366013072,5,1
198,7.042483660130719,6,1
199,18.21078431372549,7,1
200,44.55882352941176,8,1
201,67.40196078431373,9,1
202,85.7107843137255,10,1
203,93.76633986928104,11,1
204,99.68954248366012,12,1
205,102.84313725490196,13,1
206,104.00326797385621,14,1
207,95.09803921568627,15,1
208,100.28594771241829,16,1
209,95.18790849673202,17,1
210,83.83986928104575,18,1
211,84.75490196078431,19,1
212,95.41666666666667,20,1
213,97.19175805915586,21,1
214,89.73039215686275,22,1
215,72.19771241830065,23,1
216,51.76470588235294,0,2
217,34.49346405228758,1,2
218,20.392156862745097,2,2
219,10.122549019607844,3,2
220,6.6911764705882355,4,2
221,6.527777777777778,5,2
222,10.147058823529413,6,2
223,16.65032679738562,7,2
224,34.73856209150327,8,2
225,54.240196078431374,9,2
226,72.34617985125084,10,2
227,73.76633986928104,11,2
228,76.32438940488477,12,2
229,71.23366013071896,13,2
230,65.62908496732025,14,2
231,78.44771241830065,15,2
232,79.59967320261438,16,2
233,74.70920571618478,17,2
234,72.63353617308994,18,2
235,75.77614379084967,19,2
236,92.66339869281046,20,2
237,93.34150326797386,21,2
238,88.6764705882353,22,2
239,72.13235294117648,23,2
240,51.86274509803922,0,3
241,38.61111111111111,1,3
242,15.580065359477123,2,3
243,11.813725490196079,3,3
244,5.808823529411765,4,3
245,6.977124183006536,5,3
246,11.241830065359476,6,3
247,19.093137254901958,7,3
248,35.98039215686275,8,3
249,57.67973856209151,9,3
250,72.44281045751634,10,3
251,73.15961472308221,11,3
252,70.33067464273844,12,3
253,72.32843137254902,13,3
254,60.245098039215684,14,3
255,70.01633986928104,15,3
256,81.38888888888889,16,3
257,72.30392156862744,17,3
258,76.65978672170623,18,3
259,77.47549019607844,19,3
260,93.7022266533732,20,3
261,94.11764705882352,21,3
262,87.90032679738562,22,3
263,72.30392156862744,23,3
264,47.76960784313725,0,4
265,29.248366013071898,1,4
266,16.830065359477125,2,4
267,11.25,3,4
268,10.678104575163397,4,4
269,5.277777777777778,5,4
270,6.535947712418301,6,4
271,19.084967320261438,7,4
272,36.666666666666664,8,4
273,56.936274509803916,9,4
274,67.79411764705883,10,4
275,74.36856098371553,11,4
276,70.43343653250774,12,4
277,65.44934640522875,13,4
278,66.20915032679738,14,4
279,69.84864121087031,15,4
280,76.74019607843137,16,4
281,72.26307189542484,17,4
282,75.97222222222221,18,4
283,91.52542372881356,19,4
284,100.23692810457516,20,4
285,99.7875816993464,21,4
286,92.74002704530088,22,4
287,71.30718954248366,23,4
288,48.60294117647059,0,5
289,32.982026143790854,1,5
290,16.429738562091504,2,5
291,9.526143790849675,3,5
292,5.4493464052287575,4,5
293,9.97549019607843,5,5
294,10.882352941176471,6,5
295,20.76797385620915,7,5
296,39.70588235294118,8,5
297,61.813725490196084,9,5
298,93.7826797385621,10,5
299,87.27124183006535,11,5
300,77.28194726166328,12,5
301,80.22058823529412,13,5
302,73.21369225656365,14,5
303,78.16091954022988,15,5
304,77.23730517848165,16,5
305,76.15089514066496,17,5
306,76.36437908496733,18,5
307,86.00490196078431,19,5
308,94.13398692810458,20,5
309,102.00232635427052,21,5
310,94.55799268860086,22,5
311,73.61928104575163,23,5
312,58.21078431372549,0,6
313,20.669934640522875,1,6
314,18.259803921568626,2,6
315,8.986928104575163,3,6
316,8.063725490196079,4,6
317,4.501633986928105,5,6
318,10.02450980392157,6,6
319,20.833333333333332,7,6
320,36.936274509803916,8,6
321,62.36111111111111,9,6
322,77.28194726166328,10,6
