x_last_hour,x_start_hour,predicted,target,error_rates
14.592251,9.017384,9.966763,8.342251,19.473303
8.342251,6.350273,5.2354546,5.213909,0.4132295
5.213909,4.485298,4.6639977,5.3743362,13.217235
5.3743362,7.867649,10.578835,4.1711273,153.62051
4.1711273,17.540108,21.001015,13.589577,54.537666
13.589577,37.225937,42.03533,34.284763,22.606451
34.284763,71.78476,64.61537,70.02674,7.7275753
70.02674,91.87166,72.78894,79.75936,8.739313
79.75936,93.114975,69.64678,84.093216,17.179071
84.093216,89.30986,68.53312,81.37032,15.776272
81.37032,68.79679,66.91337,69.69251,3.9877229
69.69251,75.99599,67.91432,74.30482,8.600378
74.30482,102.52673,68.92342,94.93984,27.403057
94.93984,104.32487,69.19188,93.295456,25.835747
93.295456,92.87433,69.07929,86.59091,20.223392
86.59091,84.94517,71.31406,82.34372,13.394663
82.34372,80.11018,78.609314,82.17246,4.336183
82.17246,91.47059,88.27731,93.830215,5.9180317
93.830215,88.316864,90.840675,90.53476,0.33789876
90.53476,77.292786,82.83723,78.30882,5.782751
78.30882,64.41845,65.63769,61.951874,5.949479
61.951874,37.707222,46.965897,42.185833,11.330969
42.185833,27.974602,30.82597,27.118988,13.669321
27.118988,14.592251,17.354862,15.207222,14.122502
15.207222,8.342251,10.563557,9.819523,7.577087
9.819523,5.213909,6.326618,6.631016,4.5905123
6.631016,5.3743362,5.2505455,4.4184494,18.83231
4.4184494,4.1711273,8.3116455,4.959896,67.57701
4.959896,13.589577,20.332142,15.233963,33.465874
15.233963,34.284763,45.069477,39.425133,14.316614
39.425133,70.02674,69.295494,75.448654,8.155427
75.448654,79.75936,79.63616,105.31417,24.382292
105.31417,84.093216,74.407166,110.38722,32.594402
110.38722,81.37032,72.879036,105.28766,30.781027
