x_last_hour,x_start_hour,predicted,target,error_rates
219.0,175.0,219.27878,192.0,14.207697
197.0,149.0,197.2788,156.0,26.460764
175.0,168.0,175.27478,191.0,8.233099
124.0,136.0,124.27879,136.0,8.618534
56.000008,36.0,56.2788,84.0,33.00143
260.0,193.0,254.37454,215.0,18.31374
82.0,108.0,82.26233,104.0,20.901608
158.0,175.0,158.2788,156.0,1.4607649
125.0,204.0,125.2776,153.0,18.119213
146.0,101.0,146.26921,147.0,0.49713552
237.0,168.0,237.2774,209.0,13.52986
160.0,171.0,159.87662,152.0,5.181985
61.0,122.0,61.278793,76.0,19.370008
198.0,238.0,198.27878,198.0,0.140797
173.0,185.0,173.25085,153.0,13.235852
102.0,112.0,102.27879,76.0,34.577362
176.0,210.0,179.66121,197.0,8.801417
142.0,130.0,142.2788,135.0,5.391699
127.0,206.0,127.27619,140.0,9.088434
182.0,187.0,182.2788,187.0,2.5247095
150.0,177.0,150.2788,134.0,12.148354
212.0,202.0,212.27878,206.99998,2.5501418
149.0,182.0,149.2788,198.0,24.60667
211.0,110.0,211.2788,162.0,30.419006
185.0,172.0,185.27484,197.0,5.951857
160.0,146.0,160.25925,169.0,5.1720433
198.0,138.0,198.26045,225.0,11.884244
132.0,154.0,132.2788,92.0,43.7813
174.0,230.0,174.2788,175.0,0.4121181
188.0,187.0,188.2788,170.0,10.752232
224.0,168.0,224.27255,201.0,11.578384
148.0,129.0,148.2615,151.0,1.8135729
104.0,120.0,104.27879,97.0,7.5039105
180.0,208.0,180.2788,185.0,2.5520036
100.0,172.0,100.27879,134.0,25.165081
71.0,113.0,71.22856,44.0,61.88309
173.0,204.0,173.25827,190.0,8.811437
93.0,87.0,93.27879,32.000008,191.49615
164.0,213.0,164.2788,224.0,26.661253
172.0,194.0,172.2788,188.0,8.362344
38.000008,86.0,38.2788,24.000008,59.494953
144.0,209.0,144.2788,134.0,7.6707416
172.0,181.0,172.2788,173.0,0.4168825
159.0,202.0,159.2788,211.0,24.51242
195.0,184.0,195.27547,177.0,10.325123
121.0,54.0,121.256645,121.0,0.21210347
146.0,167.0,146.26772,178.0,17.827126
218.0,229.0,218.27591,218.0,0.12656395
135.0,226.0,135.27856,143.0,5.3996053
180.0,163.0,180.27702,196.0,8.021927
210.0,146.0,210.27289,218.0,3.5445466
204.0,217.0,204.25848,194.0,5.287878
84.0,36.0,84.27879,68.0,23.939402
197.0,190.0,197.26984,248.0,20.455711
114.0,94.0,114.27879,189.0,39.53503
56.000008,94.0,56.2788,88.00001,36.046825
10.000008,36.0,10.278801,20.000008,48.606014
117.0,19.0,117.27879,101.0,16.117617
40.0,44.0,40.234695,28.0,43.69534
61.0,94.0,61.278793,71.0,13.691841
170.0,182.0,170.2686,156.0,9.146539
65.0,134.0,65.27879,99.0,34.061825
212.0,173.0,212.27573,197.0,7.754176
100.0,125.0,100.277016,130.0,22.863834
176.0,189.0,176.2788,170.0,3.6934078
208.0,148.0,205.06119,178.0,15.202914
204.0,188.0,204.2788,201.0,1.6312406
185.0,202.0,185.25626,243.0,23.762857
192.0,110.0,192.27878,136.0,41.381454
175.0,202.0,175.42996,164.0,6.969489
114.0,118.0,114.27879,110.0,3.8898122
185.0,163.0,185.2788,237.0,21.823294
239.0,213.0,239.2788,176.0,35.953857
133.0,247.0,133.2788,126.0,5.77682
161.0,168.0,161.27338,162.0,0.44853306
151.0,109.0,151.2788,177.0,14.531755
140.0,79.0,140.2788,109.0,28.69614
62.0,112.0,62.27697,60.0,3.7949498
225.0,148.0,225.2788,162.0,39.06098
28.000008,30.0,28.278801,20.000008,41.39395
18.000008,37.0,18.278801,16.000008,14.242451
164.0,98.0,164.2788,192.0,14.438128
128.0,87.0,128.2788,123.0,4.2917023
142.0,126.0,142.2788,169.0,15.811364
88.0,35.000008,88.27879,78.0,13.17794
45.000008,74.0,45.2788,35.000008,29.367975
200.0,209.0,200.2788,202.0,0.8520825
142.0,175.0,147.14519,132.0,11.473627
97.0,197.0,97.27879,104.0,6.4626985
113.0,150.0,113.45132,94.0,20.69289
112.0,49.000008,112.26569,87.0,29.041027
207.0,155.0,207.2788,180.0,15.154884
169.0,178.0,169.2788,210.0,19.39105
188.0,233.0,188.27534,251.0,24.989902
41.0,56.000008,41.2788,24.000008,71.99495
181.0,215.0,180.74458,200.0,9.627708
132.0,79.0,132.2788,131.0,0.97617817
194.0,162.0,194.2788,207.0,6.1455107
161.0,244.0,161.2788,203.0,20.552319
82.0,81.0,82.27814,72.0,14.27519
167.0,192.0,167.2788,174.0,3.8627625
163.0,205.0,163.2788,158.0,3.3410084
133.0,176.0,133.27016,178.0,25.129124
131.0,197.0,128.06323,119.0,7.6161613
181.0,166.0,181.27193,195.0,7.040037
111.0,79.0,111.264786,133.0,16.342266
192.0,220.0,192.27878,233.0,17.47692
139.0,119.0,139.2788,191.0,27.079165
170.0,107.0,170.2788,147.0,15.835914
135.0,125.0,135.2788,110.0,22.98072
14.000008,35.000008,14.539543,10.000008,45.39532
35.000008,56.000008,35.2788,38.000008,7.161069
181.0,180.0,181.27637,152.0,19.260769
130.0,170.0,130.2987,125.0,4.238965
178.0,225.0,178.2788,176.0,1.2947689
153.0,144.0,153.2788,169.0,9.302489
215.0,257.0,215.24661,210.0,2.498387
37.0,65.0,37.27664,47.0,20.687996
43.0,69.0,43.278793,25.0,73.11517
35.000008,64.0,35.2788,26.000008,35.687656
67.0,103.0,67.27879,75.0,10.294943
138.0,84.0,138.2788,106.0,30.45169
134.0,197.0,134.2788,173.0,22.3822
196.0,156.0,196.27545,178.0,10.267108
23.0,65.0,23.274948,19.0,22.499727
168.0,208.0,168.26166,166.0,1.3624444
37.0,34.0,37.2788,30.0,24.26267
211.0,192.0,211.26602,201.0,5.1074734
117.0,23.0,117.27879,113.0,3.7865427
84.0,202.0,84.27879,131.0,35.665043
20.000008,42.000008,20.278801,41.0,50.539513
81.0,104.0,81.27879,78.0,4.203581
172.0,184.0,172.27142,149.0,15.618404
186.0,223.0,186.24579,161.0,15.680614
158.0,235.0,158.2788,227.0,30.273659
194.0,195.0,194.2788,172.0,12.952786
172.0,134.0,172.2788,210.0,17.962479
91.0,207.0,91.27879,114.0,19.930883
193.0,232.0,193.2788,214.0,9.682807
169.0,160.0,169.2788,195.0,13.190362
166.0,181.0,166.27122,180.0,7.6270976
229.0,189.0,229.27563,166.0,38.11785
142.0,151.0,142.2788,163.0,12.712397
148.0,218.0,148.27065,151.0,1.8075198
164.0,216.0,164.2788,161.0,2.0365176
176.0,223.0,176.2788,226.0,22.000534
60.0,89.0,60.2788,72.0,16.279442
215.0,211.0,215.27365,198.0,8.724066
112.0,142.0,112.27102,107.0,4.926186
116.0,180.0,116.27879,118.0,1.4586498
35.000008,75.0,35.2788,22.000008,60.35813
70.0,70.0,70.278244,87.0,19.22041
192.0,192.0,192.27878,163.0,17.96244
78.0,18.000008,78.27879,47.000008,66.5506
188.0,177.0,188.27829,182.0,3.4496098
205.0,134.0,205.27878,174.0,17.976309
209.0,242.0,209.46759,178.0,17.678421
80.0,89.0,80.27879,65.0,23.505835
202.0,202.0,202.27335,203.0,0.35795766
133.0,69.0,133.2788,140.0,4.8008623
163.0,153.0,163.2788,186.0,12.215702
196.0,194.0,196.2788,196.0,0.14224151
186.0,180.0,186.24738,220.0,15.342101
220.0,217.0,220.27878,189.0,16.549618
44.0,77.0,44.248863,56.0,20.984173
194.0,162.0,194.2788,181.0,7.33635
10.000008,49.000008,10.278801,22.0,53.27818
151.0,148.0,151.2788,175.0,13.5549755
42.000008,36.0,42.255844,30.0,40.852814
83.0,110.0,83.27176,97.0,14.152826
119.0,156.0,119.27879,146.0,18.302197
49.000008,83.0,49.2788,44.0,11.997275
80.0,149.0,80.27879,79.0,1.6187258
195.0,200.0,195.33054,222.0,12.013272
227.0,182.0,227.27878,168.0,35.28499
153.0,146.0,153.25218,142.0,7.924072
106.0,159.0,106.233,114.0,6.8131566
187.0,154.0,187.2788,223.0,16.018478
114.0,38.000008,114.27879,93.0,22.880423
176.0,171.0,178.29669,184.0,3.099624
264.0,156.0,264.27878,199.99998,32.1394
166.0,178.0,166.2788,225.0,26.098314
86.0,93.0,86.27879,52.000008,65.92073
70.0,100.0,70.27879,54.0,30.145914
236.0,175.0,236.2546,216.0,9.377127
30.0,99.0,30.26056,47.0,35.615833
219.0,146.0,219.27878,184.0,19.17325
203.0,182.0,203.2788,171.0,18.876488
16.0,54.0,16.262718,45.000008,63.86063
84.0,38.000008,84.27879,94.0,10.341709
176.0,191.0,176.2788,224.0,21.30411
188.0,260.0,188.26309,171.0,10.095376
101.0,45.000008,101.27879,77.0,31.530901
153.0,235.0,153.2788,174.0,11.90874
98.0,29.000008,98.27879,109.0,9.83597
167.0,195.0,167.2788,180.0,7.067337
174.0,210.0,174.2788,176.0,0.9779584
134.0,188.0,134.24622,139.0,3.4199886
189.0,74.0,189.2788,132.0,43.393024
30.0,35.000008,30.273895,28.000008,8.121025
225.0,134.0,225.2788,225.0,0.12390815
138.0,194.0,138.2788,125.0,10.6230345
26.0,55.0,26.278793,34.0,22.70943
18.000008,54.0,18.268959,32.000008,42.90952
39.000008,30.0,39.2788,36.000008,9.107758
45.000008,97.0,45.2788,38.000008,19.154716
136.0,162.0,136.2788,160.0,14.825754
155.0,218.0,155.2788,182.0,14.681981
17.000008,24.000008,17.278801,14.000008,23.419939
89.0,150.0,89.27879,104.0,14.155006
84.0,77.0,84.27879,72.0,17.05388
198.0,208.0,198.57724,204.0,2.6582158
90.0,110.0,90.27877,75.0,20.371693
222.0,202.0,222.21304,203.0,9.464553
174.0,192.0,174.2788,202.0,13.723369
159.0,153.0,159.26141,205.0,22.311506
37.0,78.0,37.2788,57.0,34.598595
98.0,117.0,98.27879,110.0,10.6556425
152.0,166.0,152.2788,135.0,12.799107
175.0,206.0,175.2788,195.0,10.113439
75.0,100.0,75.27879,82.0,8.196594
144.0,121.0,144.2788,110.0,31.162539
110.0,88.0,110.27879,139.0,20.662739
248.0,206.0,248.27878,269.0,7.7030563
163.0,209.0,163.2788,175.0,6.697832
202.0,132.0,202.27878,220.0,8.0551
258.0,208.0,258.27878,198.0,30.443827
212.0,146.0,212.27878,181.0,17.281094
164.0,108.0,164.25023,147.0,11.734849
69.0,81.0,69.27329,82.0,15.520374
240.0,161.0,240.24579,201.0,19.525269
62.0,81.0,62.2788,42.000008,48.282833
216.0,197.0,216.26814,236.0,8.360956
193.0,228.0,193.2788,180.0,7.3771076
203.0,214.0,205.06082,230.0,10.843122
180.0,128.0,180.27782,187.0,3.5947506
154.0,181.0,154.2788,152.0,1.4992061
118.0,205.0,118.27879,138.0,14.2907295
138.0,147.0,138.2788,124.0,11.515156
198.0,101.0,198.27878,138.0,43.680275
45.000008,78.0,45.269547,50.000008,9.460921
189.0,165.0,189.2788,181.0,4.573919
205.0,142.0,205.66202,194.0,6.011349
177.0,198.0,177.2788,187.0,5.1985064
218.0,180.0,218.264,264.0,17.32424
144.0,203.0,144.26573,109.0,32.35388
203.0,196.0,203.2788,192.0,5.8743715
117.0,173.0,117.26257,100.0,17.262573
155.0,195.0,157.20486,172.0,8.601823
205.0,215.0,205.57285,197.0,4.3516984
103.0,35.000008,103.26892,86.0,20.080141
144.0,110.0,144.2788,146.0,1.1789087
25.000008,38.000008,25.278801,37.0,31.678915
215.0,216.0,215.2788,212.0,1.5466007
203.0,186.0,203.26346,165.0,23.189976
71.0,101.0,72.576385,67.0,8.322963
244.0,204.0,244.27097,170.0,43.688805
80.0,78.0,80.26062,78.0,2.898231
158.0,162.0,158.2788,141.0,12.254463
220.0,243.0,220.25092,243.0,9.361763
114.0,178.0,114.27879,110.0,3.8898122
55.0,104.0,55.2788,56.000008,1.2878689
34.0,56.000008,34.2788,42.000008,18.383821
201.0,177.0,201.27292,209.0,3.697168
71.0,58.0,71.2788,91.0,21.671646
46.000008,69.0,46.2788,43.000008,7.625099
96.0,205.0,96.66802,129.0,25.063547
177.0,186.0,177.97961,190.0,6.326519
20.000008,44.0,22.184715,25.000008,11.261166
159.0,170.0,159.2738,185.0,13.906053
198.0,230.0,198.79007,206.99998,3.966143
163.0,197.0,163.2788,132.0,23.696056
177.0,195.0,177.27112,212.0,16.381548
175.0,212.0,175.2788,163.0,7.533002
79.0,42.000008,79.27879,91.0,12.880447
161.0,112.0,161.26212,172.0,6.242956
78.0,83.0,78.27533,101.0,22.499674
202.0,195.0,202.27878,192.0,5.35353
150.0,138.0,150.2788,153.0,1.7785665
243.0,266.0,243.2235,261.99997,7.1665945
218.0,147.0,218.24763,260.0,16.058601
41.0,118.0,41.2788,66.0,37.456364
194.0,184.0,194.24411,182.0,6.727533
201.0,172.0,201.2343,180.0,11.796833
175.0,181.0,175.25478,164.0,6.862668
88.0,76.0,88.27341,70.0,26.104868
214.0,220.0,214.27194,187.0,14.583926
81.0,150.0,81.25404,102.0,20.339172
214.0,163.0,214.2788,203.0,5.556056
201.0,196.0,201.27756,185.0,8.798679
208.0,204.0,208.2788,216.0,3.574633
126.0,118.0,126.27299,118.0,7.011006
161.0,132.0,161.2788,142.0,13.576614
14.000008,30.0,14.213692,17.000008,16.390087
176.0,180.0,176.26135,175.0,0.72077286
35.000008,78.0,35.2788,27.0,30.662228
194.0,164.0,194.2788,156.0,24.53769
232.0,187.0,232.2788,176.0,31.976587
22.000008,41.0,22.278801,22.000008,1.267242
163.0,154.0,163.25186,118.0,38.349037
117.0,68.0,117.264565,138.0,15.025679
181.0,163.0,181.2788,215.0,15.684282
135.0,167.0,135.2788,189.0,28.42392
113.0,84.0,113.277756,81.0,39.849083
178.0,185.0,178.2788,165.0,8.047753
116.0,149.0,116.27879,134.0,13.224781
13.000008,49.000008,13.278801,10.000008,32.787907
102.0,132.0,102.27879,134.0,23.672543
176.0,162.0,176.2788,185.0,4.7141657
197.0,138.0,197.2788,180.0,9.59933
180.0,153.0,180.2788,234.99998,23.285616
78.0,114.0,78.27879,136.0,42.442062
194.0,191.0,194.2788,162.0,19.925182
99.0,160.0,99.27879,140.0,29.086575
132.0,124.0,132.27621,151.0,12.399858
169.0,143.0,169.2788,153.0,10.639734
203.0,187.0,203.26839,212.0,4.1186852
82.0,102.0,82.27879,42.0,95.901886
178.0,197.0,178.36928,208.0,14.24554
178.0,219.0,178.24333,188.0,5.1897173
212.0,198.0,212.2706,230.0,7.7084346
21.000008,78.0,21.278801,59.000008,63.934242
219.0,188.0,219.27728,229.0,4.2457285
208.0,209.0,208.2788,177.0,17.671635
164.0,139.0,164.2788,130.0,26.368301
140.0,135.0,140.2788,102.0,37.52823
156.0,150.0,156.2788,154.0,1.479736
126.0,82.0,126.26158,120.0,5.2179847
171.0,110.0,171.2788,136.0,25.94029
21.000008,38.000008,21.278801,16.0,32.992508
171.0,213.0,171.2788,186.0,7.9146276
28.000008,70.0,28.278778,27.0,4.736215
218.0,188.0,218.9332,209.0,4.7527256
189.0,215.0,189.2788,160.0,18.299246
214.0,181.0,214.2788,224.0,4.339824
181.0,180.0,181.27043,170.0,6.629666
165.0,176.0,165.2788,174.0,5.012188
97.0,120.0,97.27879,104.0,6.4626985
213.0,187.0,213.27878,144.0,48.11026
83.0,65.0,83.27321,59.000008,41.141014
195.0,187.0,195.268,220.0,11.241816
79.0,74.0,79.78594,107.0,25.433699
46.000008,35.000008,48.049774,48.0,0.10369619
51.0,67.0,51.27146,37.0,38.571518
82.0,86.0,82.27879,77.0,6.8555756
175.0,133.0,175.27734,187.0,6.2688003
100.0,166.0,100.27879,105.0,4.4963875
202.0,153.0,202.26697,222.0,8.888754
206.0,232.0,206.2742,186.0,10.900107
54.0,118.0,54.278793,63.0,13.843184
76.0,110.0,76.27425,78.0,2.2125049
37.0,32.000008,37.27485,59.0,36.82229
113.0,85.0,113.27631,128.0,11.50288
78.0,38.000008,78.26242,82.0,4.5580235
32.000008,94.0,32.2788,28.000008,15.2814
194.0,225.0,194.2788,159.0,22.18792
208.0,174.0,208.26764,232.0,10.229466
184.0,174.0,184.2788,167.0,10.346582
72.0,108.0,72.27879,70.0,3.255419
178.0,144.0,178.32477,133.0,34.078773
42.000008,78.0,42.2788,56.000008,24.502151
71.0,56.000008,71.2788,80.0,10.901499
89.0,80.0,89.272644,64.0,39.488506
218.0,172.0,221.18161,187.0,18.278936
194.0,152.0,194.2788,170.0,14.281643
67.0,107.0,67.25866,78.0,13.77095
164.0,148.0,164.2788,153.0,7.3717604
147.0,108.0,147.2788,172.0,14.372794
206.0,181.0,206.27185,208.0,0.83084106
188.0,216.0,188.2788,234.0,19.538979
126.0,100.0,126.27879,105.0,20.265518
145.0,232.0,145.2788,156.0,6.872568
181.0,214.0,181.24863,195.0,7.0519867
188.0,177.0,188.27107,238.0,20.894508
171.0,160.0,171.26622,192.0,10.798844
209.0,244.0,209.27454,132.0,58.541317
176.0,222.0,182.95135,186.0,1.6390564
162.0,107.0,162.26407,211.0,23.097599
110.0,60.0,110.27879,162.0,31.92667
97.0,125.0,97.27879,76.0,27.998411
169.0,194.0,169.2685,153.0,10.633002
192.0,213.0,192.27878,220.0,12.600556
79.0,132.0,79.44324,117.0,32.0998
30.0,86.0,30.278801,37.0,18.165401
209.0,232.0,209.27878,207.0,1.1008589
162.0,171.0,162.80112,144.0,13.056332
162.0,84.0,162.2788,224.0,27.55411
126.0,181.0,126.27879,143.0,11.693151
109.0,17.000008,109.26711,88.0,24.167173
102.0,141.0,102.27879,138.0,25.884932
210.0,133.0,210.2788,240.0,12.383836
191.0,205.0,191.2788,204.0,6.2358856
147.0,177.0,147.2788,188.0,21.660215
63.0,100.0,63.278797,44.0,43.81545
128.0,27.0,128.26512,114.0,12.513265
87.0,107.0,87.27879,76.0,14.840518
20.000008,57.0,20.278801,23.0,11.8313
49.000008,18.000008,49.2788,39.000008,26.355875
24.000008,76.0,24.278801,21.000008,15.6132965
194.0,198.0,194.22281,198.0,1.9076724
77.0,94.0,77.27879,62.0,24.643215
156.0,216.0,158.43765,176.0,9.978606
98.0,71.0,98.27879,110.0,10.6556425
138.0,133.0,139.11087,170.0,18.170076
65.0,111.0,65.242584,71.0,8.109036
158.0,140.0,158.2788,233.0,32.069187
215.0,203.0,215.25795,191.0,12.700497
194.0,198.0,194.2788,234.99998,17.328167
210.0,240.0,210.2771,218.0,3.5426147
79.0,96.0,79.27879,64.0,23.873116
76.0,186.0,76.27879,98.0,22.164497
160.0,208.0,160.2788,209.0,23.311583
192.0,141.0,192.27878,170.0,13.105163
69.0,42.000008,69.27879,79.0,12.305325
171.0,165.0,171.2788,156.0,9.794098
226.0,174.0,227.00217,239.0,5.020014
92.0,152.0,92.26457,121.0,23.748287
153.0,140.0,153.2788,140.0,9.484852
234.0,240.0,234.27657,153.0,53.121937
158.0,103.0,158.2788,176.0,10.068868
86.0,155.0,86.227806,129.0,33.156742
166.0,218.0,166.2788,202.0,17.683765
101.0,206.0,101.82877,118.0,13.70443
202.0,207.0,202.27878,164.0,23.34072
187.0,117.0,187.25235,150.0,24.8349
168.0,170.0,168.2788,172.0,2.1634924
184.0,159.0,184.34845,191.0,3.482487
159.0,190.0,159.2788,175.0,8.983546
184.0,271.0,184.27083,195.0,5.5021396
175.0,205.0,175.2788,153.0,14.561303
45.000008,117.0,45.2788,77.0,41.19636
205.0,160.0,205.27878,177.0,15.97671
194.0,158.0,194.2716,131.0,48.29894
205.0,236.0,205.27878,260.99997,21.34912
220.0,145.0,220.27878,197.0,11.816639
198.0,220.0,198.26965,184.0,7.755246
146.0,118.0,146.27118,180.0,18.738234
250.0,158.0,250.27261,212.0,18.05312
130.0,171.0,130.2788,142.0,8.254371
114.0,99.0,114.27879,151.0,24.31868
49.000008,102.0,49.2491,38.000008,29.602867
126.0,215.0,126.27879,167.0,24.383957
233.0,151.0,233.27014,194.0,20.24234
32.000008,88.0,32.2788,16.000008,101.74241
183.0,161.0,183.2788,144.0,27.27694
59.000008,117.0,59.277725,67.0,11.525783
183.0,200.0,183.26976,225.0,18.546774
200.0,252.99998,200.27307,186.0,7.673694
192.0,205.0,192.27878,211.0,8.872617
161.0,205.0,161.2748,181.0,10.897903
162.0,228.0,162.2788,177.0,8.317066
58.0,33.0,58.2788,71.0,17.917181
30.0,34.0,30.252716,18.000008,68.07057
32.000008,76.0,32.657433,35.000008,6.6930704
59.000008,44.0,59.26728,79.0,24.978127
189.0,177.0,189.27184,171.0,10.685284
177.0,245.0,177.2788,170.0,4.281643
64.0,97.0,64.2788,74.0,13.136755
181.0,191.0,180.672,178.0,1.5011219
99.0,79.0,99.26248,105.0,5.464303
198.0,192.0,198.27316,193.0,2.7322087
187.0,175.0,187.26079,205.0,8.653275
66.0,105.0,66.2788,83.0,20.146023
209.0,166.0,209.27878,183.0,14.359988
186.0,231.0,186.27135,194.0,3.983842
152.0,194.0,152.2788,177.0,13.966784
227.0,210.0,227.25037,234.0,2.884459
90.0,201.0,90.27879,145.0,37.738766
166.0,178.0,166.27806,229.0,27.389494
154.0,92.0,154.2767,213.0,27.569622
148.0,194.0,148.39253,146.0,1.6387208
139.0,119.0,139.2788,117.0,19.041704
166.0,163.0,166.2788,161.0,3.2787535
207.0,172.0,207.2788,185.0,12.042591
205.0,203.0,205.27878,213.0,3.624987
176.0,123.0,176.2788,167.0,5.556164
147.0,103.0,147.27364,117.0,25.874905
104.0,99.0,104.27879,102.0,2.234111
155.0,185.0,155.2733,166.0,6.461868
38.000008,88.0,38.2788,32.000008,19.621225
130.0,107.0,130.2788,131.0,0.55053943
151.0,181.0,151.2788,159.0,4.856105
219.0,205.0,219.27878,199.99998,9.639398
136.0,105.0,136.2788,113.0,20.600702
138.0,128.0,138.2788,176.0,21.432505
56.000008,68.0,56.2788,50.000008,12.557584
190.0,192.0,190.25027,176.0,8.096747
107.0,138.0,109.49726,120.0,8.752283
20.000008,30.0,20.278801,16.0,26.742506
99.0,69.0,99.27879,86.0,15.440458
207.0,158.0,207.2767,197.0,5.2166004
138.0,149.0,138.2788,152.0,9.027109
183.0,215.0,183.2788,150.0,22.185862
156.0,151.0,156.2788,161.0,2.9324265
133.0,120.0,133.2788,158.0,15.646334
22.000008,27.0,22.261429,13.000015,71.241554
49.000008,116.0,49.2788,41.0,20.192198
72.0,29.000008,72.27879,81.0,10.766922
160.0,169.0,159.21808,215.0,25.94508
160.0,175.0,160.278,234.99998,31.796593
155.0,171.0,155.26662,154.0,0.8224784
187.0,220.0,187.2788,187.0,0.14908734
54.0,82.0,54.278793,54.0,0.5162839
232.0,219.0,232.27301,220.0,5.578641
191.0,167.0,191.26526,197.0,2.911036
74.0,23.0,74.27879,96.0,22.626257
190.0,205.0,189.96577,188.0,1.0456247
34.0,101.0,34.2788,38.000008,9.792647
156.0,158.0,156.2788,198.0,21.071316
202.0,200.0,202.27878,202.0,0.13800894
117.0,163.0,117.27879,114.0,2.8761346
152.0,160.0,150.43983,162.0,7.135905
144.0,112.0,144.2788,155.0,6.9169073
30.0,55.0,30.278801,26.0,16.456928
109.0,169.0,109.27879,117.0,6.599322
198.0,245.0,198.27878,201.0,1.3538418
252.99998,185.0,253.27878,219.99998,15.126726
210.0,193.0,210.2788,191.0,10.093609
100.0,136.0,100.27879,89.0,12.672801
119.0,191.0,119.27879,163.0,26.822826
163.0,208.0,163.25696,187.0,12.696815
28.000008,44.0,28.278801,19.000008,48.835735
89.0,41.0,89.27879,76.0,17.472095
178.0,161.0,178.2788,175.0,1.8735962
171.0,132.0,171.24205,197.0,13.075102
185.0,180.0,185.25867,186.0,0.39856616
68.0,121.0,68.27879,66.0,3.452717
22.000008,66.0,22.232613,29.000008,23.335838
153.0,160.0,153.2788,176.0,12.909776
159.0,178.0,159.26474,166.0,4.0573854
224.0,72.0,224.27493,202.0,11.027195
24.000008,22.000008,24.278801,22.000008,10.358148
97.0,129.0,97.27879,101.0,3.6843631
152.0,101.0,152.51614,140.0,8.940103
220.0,187.0,222.06143,224.0,0.86543214
201.0,203.0,201.2522,200.0,0.62609863
52.000008,111.0,52.2788,80.0,34.6515
149.0,112.0,149.2788,164.0,8.976345
176.0,229.0,175.81699,181.0,2.8635437
30.0,51.0,30.278801,33.0,8.2460575
170.0,169.0,170.2788,175.0,2.6978323
178.0,160.0,178.27666,158.0,12.833327
178.0,144.0,177.38986,182.0,2.533043
56.000008,83.0,56.274597,71.0,20.740004
70.0,76.0,70.27879,72.0,2.3905647
116.0,197.0,116.27879,117.0,0.616416
28.000008,67.0,28.275581,30.0,5.748062
55.0,89.0,55.259758,55.0,0.47228727
185.0,216.0,185.27603,191.0,2.9968421
238.0,174.0,238.26999,215.0,10.823251
138.0,170.0,138.26999,171.0,19.140356
165.0,203.0,165.25812,185.0,10.671288
158.0,235.0,158.27597,177.0,10.5785475
162.0,18.000008,162.2788,117.0,38.699825
186.0,183.0,186.27875,175.0,6.4449987
86.0,109.0,86.2711,89.0,3.0661767
144.0,223.0,144.2788,176.0,18.023413
235.0,245.0,235.23627,159.0,47.94734
98.0,132.0,98.27879,70.0,40.398277
234.0,189.0,234.27878,204.0,14.842539
181.0,182.0,181.2788,183.0,0.9405501
181.0,178.0,181.2788,196.0,7.51082
148.0,185.0,148.63257,195.0,23.77817
16.0,35.000008,16.278801,24.000008,32.171684
132.0,71.0,132.2788,120.0,10.232327
82.0,130.0,82.27879,54.0,52.368134
86.0,38.000008,86.2545,98.0,11.985203
158.0,194.0,158.2788,170.0,6.894828
122.0,21.000008,122.23174,103.0,18.671595
129.0,154.0,129.2788,114.0,13.402451
144.0,98.0,144.25464,154.0,6.3281565
42.000008,79.0,42.2788,45.000008,6.047125
161.0,155.0,161.26648,156.0,3.3759482
166.0,176.0,166.2788,226.0,26.425314
176.0,170.0,176.25491,198.0,10.982367
181.0,150.0,182.6068,202.0,9.600596
171.0,154.0,171.2788,187.0,8.407063
69.0,92.0,69.26354,59.000008,17.39582
121.0,37.0,121.27879,135.0,10.163857
46.000008,45.000008,46.2788,69.0,32.929276
188.0,152.0,188.2788,158.0,19.163794
190.0,198.0,190.2788,181.0,5.1264052
197.0,143.0,197.2788,178.0,10.830783
78.0,105.0,78.27879,64.0,22.310616
69.0,29.000008,69.21318,86.0,19.519558
186.0,235.0,186.2788,160.0,16.424246
110.0,154.0,110.27448,133.0,17.086855
211.0,143.0,211.2788,171.0,23.55485
108.0,133.0,108.27879,99.0,9.372519
176.0,164.0,176.2788,131.0,34.563965
207.0,189.0,207.2788,191.0,8.522928
181.0,177.0,181.2788,164.0,10.53585
50.0,59.000008,50.278793,66.0,23.82001
192.0,181.0,192.27878,189.0,1.7348032
202.0,141.0,202.27705,192.0,5.3526325
177.0,178.0,177.2628,219.0,19.05808
196.0,218.0,196.27487,208.0,5.637081
143.0,270.0,143.2788,184.0,22.13109
120.0,152.0,123.36575,122.0,1.1194699
191.0,192.0,191.2788,150.0,27.519196
169.0,191.0,169.27551,169.0,0.16302527
183.0,191.0,186.76187,242.0,22.825674
62.0,110.0,62.339355,56.000008,11.320262
145.0,194.0,145.2788,138.0,5.274488
177.0,225.0,177.2788,166.0,6.794454
75.0,87.0,75.27879,61.0,23.407858
195.0,149.0,195.2788,228.0,14.351407
48.0,67.0,48.238617,34.0,41.878284
186.0,155.0,186.2788,132.0,41.120296
16.0,49.000008,16.278801,22.0,26.00545
242.0,220.0,242.2595,188.0,28.861439
188.0,220.0,188.33029,187.0,0.71138597
184.0,201.0,184.21722,177.0,4.0775275
178.0,181.0,178.2788,170.0,4.8698783
131.0,184.0,131.2788,138.0,4.8704395
144.0,237.0,144.2788,143.0,0.89426106
222.0,175.0,222.26828,172.0,29.225742
10.000008,27.0,10.259285,29.0,64.62315
255.0,208.0,255.27878,226.0,12.955211
187.0,148.0,187.2788,187.0,0.14908734
191.0,192.0,191.53452,247.0,22.455662
117.0,100.0,117.27879,94.0,24.764673
