hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-21T17:12:55,105,0,1.00458,1.00458,940930,154.86953215281125,170.85828097300686,325.7278131258181
intel-manager,2025-12-21T17:12:56,105,1,2.006054,1.001475,940930,155.66464696769162,194.32933428855162,349.9939812562433
intel-manager,2025-12-21T17:12:57,105,2,3.006866,1.000812,940930,145.6413768311431,187.11213012809466,332.75350695923777
intel-manager,2025-12-21T17:12:58,105,3,4.008553,1.001687,940930,163.54419080289264,190.4018212377159,353.94601204060854
intel-manager,2025-12-21T17:12:59,105,4,5.010009,1.001456,940930,165.92869412735087,187.34703854105706,353.27573266840795
intel-manager,2025-12-21T17:13:00,105,5,6.011542,1.001533,940930,152.32480627928356,190.02448348795426,342.3492897672378
intel-manager,2025-12-21T17:13:01,105,6,7.012974,1.001432,940930,175.16075971542855,201.92522892937257,377.0859886448011
intel-manager,2025-12-21T17:13:02,105,7,8.014421,1.001448,940930,173.8146384392407,200.75073265867627,374.56537109791697
intel-manager,2025-12-21T17:13:03,105,8,9.016035,1.001614,940930,151.07812076473223,172.89807551376327,323.97619627849554
intel-manager,2025-12-21T17:13:04,105,9,10.01774,1.001704,940930,158.55591846631307,194.86339468429867,353.41931315061174
intel-manager,2025-12-21T17:13:05,105,10,11.018855,1.001115,940930,160.3766863353146,196.8639133242105,357.24059965952506
intel-manager,2025-12-21T17:13:06,105,11,12.020452,1.001598,940930,153.95755480588477,204.11666945257147,358.07422425845624
intel-manager,2025-12-21T17:13:07,105,12,13.022319,1.001866,940930,165.8028004956722,202.6372818063516,368.4400823020238
intel-manager,2025-12-21T17:13:08,105,13,14.023906,1.001587,940930,151.1652336837058,191.77833281973034,342.94356650343616
intel-manager,2025-12-21T17:13:09,105,14,15.025322,1.001416,940930,158.1383085217335,196.93854637811708,355.07685489985056
intel-manager,2025-12-21T17:13:10,105,15,16.026731,1.001408,940930,152.5875700433526,194.03105059218407,346.6186206355367
intel-manager,2025-12-21T17:13:11,105,16,17.02816,1.001429,940930,148.07359484446485,200.1407157132261,348.21431055769096
intel-manager,2025-12-21T17:13:12,105,17,18.029598,1.001438,940930,155.51972987809063,188.04283458025193,343.56256445834254
intel-manager,2025-12-21T17:13:13,105,18,19.030852,1.001255,940930,160.7360452180516,202.87027236258223,363.6063175806338
intel-manager,2025-12-21T17:13:14,105,19,20.032383,1.001531,940930,155.1691976899525,201.31036783347633,356.47956552342885
intel-manager,2025-12-21T17:13:15,105,20,21.034038,1.001655,940930,158.11164543805592,199.31024873405443,357.42189417211034
intel-manager,2025-12-21T17:13:16,105,21,22.034861,1.000823,940930,166.80961119781523,199.5346687903156,366.34427998813084
