hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-22T01:15:26,55,0,1.00436,1.00436,940930,94.93779731350199,93.11129323471346,188.04909054821545
intel-manager,2025-12-22T01:15:27,55,1,2.005874,1.001513,940930,95.44349906421765,93.9919040259312,189.43540309014884
intel-manager,2025-12-22T01:15:28,55,2,3.007454,1.001581,940930,92.91508471519144,94.64763205131811,187.56271676650954
intel-manager,2025-12-22T01:15:29,55,3,4.0092,1.001745,940930,93.11780636857407,95.9653670584081,189.08317342698217
intel-manager,2025-12-22T01:15:30,55,4,5.010987,1.001787,940930,93.54081489429127,95.63259100328835,189.17340589757964
intel-manager,2025-12-22T01:15:31,55,5,6.012927,1.00194,940930,94.34567974497102,94.4155512101503,188.76123095512133
intel-manager,2025-12-22T01:15:32,55,6,7.014953,1.002026,940930,94.6178450152396,93.41867890890911,188.0365239241487
intel-manager,2025-12-22T01:15:33,55,7,8.016907,1.001954,940930,92.6813484504415,94.69443919271082,187.3757876431523
intel-manager,2025-12-22T01:15:34,55,8,9.018852,1.001945,940930,93.99441292277761,95.36034381288674,189.35475673566435
intel-manager,2025-12-22T01:15:35,55,9,10.020472,1.00162,940930,93.0315620035105,94.00611640486748,187.03767840837799
intel-manager,2025-12-22T01:15:36,55,10,11.021916,1.001445,940930,93.63053305257544,92.79397572448102,186.42450877705647
intel-manager,2025-12-22T01:15:37,55,11,12.023573,1.001656,940930,94.5948511280359,94.4674990604846,189.0623501885205
intel-manager,2025-12-22T01:15:38,55,12,13.025526,1.001953,940930,95.16587415204678,94.4105154619883,189.57638961403507
intel-manager,2025-12-22T01:15:39,55,13,14.027106,1.00158,940930,93.62380739146441,94.80924839476964,188.43305578623404
intel-manager,2025-12-22T01:15:40,55,14,15.028529,1.001423,940930,93.44043072969049,94.80951103702662,188.24994176671711
intel-manager,2025-12-22T01:15:41,55,15,16.030407,1.001878,940930,92.18483669997684,95.83593060209192,188.02076730206875
intel-manager,2025-12-22T01:15:42,55,16,17.032428,1.002021,940930,96.08244215379725,93.8856545010988,189.96809665489604
