hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2026-01-03T06:26:13,107,0,1.004355,1.004355,563135,98.13076644531924,100.01792839222622,198.14869483754546
intel-manager,2026-01-03T06:26:14,107,1,2.005786,1.001431,563135,95.3073795308162,98.60867662616852,193.91605615698472
intel-manager,2026-01-03T06:26:15,107,2,3.007273,1.001487,563135,96.0523945866262,102.13561728266876,198.18801186929497
intel-manager,2026-01-03T06:26:16,107,3,4.009314,1.002041,563135,97.74281200413527,101.64700415185928,199.38981615599454
intel-manager,2026-01-03T06:26:17,107,4,5.011184,1.001869,563135,98.96929443054593,100.7562931695363,199.72558760008224
intel-manager,2026-01-03T06:26:18,107,5,6.013128,1.001944,563135,99.61715401753116,99.87611052747927,199.49326454501045
intel-manager,2026-01-03T06:26:19,107,6,7.014783,1.001655,563135,94.81146238021768,102.80169573080748,197.61315811102514
intel-manager,2026-01-03T06:26:20,107,7,8.016826,1.002043,563135,98.08772253333314,102.40189461321181,200.48961714654496
intel-manager,2026-01-03T06:26:21,107,8,9.018858,1.002032,563135,99.69954192876268,100.33253196853451,200.0320738972972
intel-manager,2026-01-03T06:26:22,107,9,10.020698,1.001841,563135,93.88591339234996,106.27518680188024,200.1611001942302
intel-manager,2026-01-03T06:26:23,107,10,11.022107,1.001409,563135,94.05904160062016,102.10262359630228,196.16166519692246
intel-manager,2026-01-03T06:26:24,107,11,12.023667,1.00156,563135,93.8144486482196,103.20973901114061,197.02418765936022
intel-manager,2026-01-03T06:26:25,107,12,13.025171,1.001504,563135,98.79223252932681,100.80177876264192,199.59401129196874
intel-manager,2026-01-03T06:26:26,107,13,14.027109,1.001938,563135,94.20834736583117,100.88252810524189,195.09087547107305
intel-manager,2026-01-03T06:26:27,107,14,15.029149,1.00204,563135,95.97123262136707,100.19654834547316,196.1677809668402
intel-manager,2026-01-03T06:26:28,107,15,16.031181,1.002031,563135,95.56953808438898,100.70959694766756,196.27913503205656
intel-manager,2026-01-03T06:26:29,107,16,17.031924,1.000744,563135,94.61720204202626,99.26735805790935,193.8845600999356
intel-manager,2026-01-03T06:26:30,107,17,18.034008,1.002084,563135,95.20686130157922,99.25688199042361,194.46374329200285
