hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2026-01-03T06:40:08,124,0,1.004318,1.004318,563135,99.63875521025844,103.4329071617618,203.07166237202023
intel-manager,2026-01-03T06:40:09,124,1,2.005991,1.001672,563135,101.22511848228962,99.06260278789847,200.2877212701881
intel-manager,2026-01-03T06:40:10,124,2,3.007454,1.001463,563135,100.59496200087897,97.84892658545934,198.4438885863383
intel-manager,2026-01-03T06:40:11,124,3,4.008942,1.001488,563135,97.97410679265924,99.66592082689479,197.64002761955402
intel-manager,2026-01-03T06:40:12,124,4,5.010407,1.001465,563135,98.90054000265305,99.13829062177624,198.0388306244293
intel-manager,2026-01-03T06:40:13,124,5,6.011902,1.001495,563135,97.18158692279745,99.7745054273386,196.95609235013603
intel-manager,2026-01-03T06:40:14,124,6,7.013381,1.001479,563135,97.48833899102418,101.79506767138173,199.28340666240592
intel-manager,2026-01-03T06:40:15,124,7,8.014822,1.001441,563135,101.02603728911605,99.0582968068741,200.08433409599013
intel-manager,2026-01-03T06:40:16,124,8,9.016315,1.001493,563135,97.03099607475471,99.77018617961346,196.80118225436817
intel-manager,2026-01-03T06:40:17,124,9,10.017818,1.001503,563135,98.15635790469952,99.86076220085474,198.01712010555426
intel-manager,2026-01-03T06:40:18,124,10,11.018706,1.000888,563135,97.56260201561305,97.69200312414877,195.25460513976182
intel-manager,2026-01-03T06:40:19,124,11,12.020747,1.002042,563135,96.83653762682664,100.7847041357854,197.62124176261204
intel-manager,2026-01-03T06:40:20,124,12,13.022519,1.001772,563135,96.75494431340951,100.17776532485429,196.93270963826382
intel-manager,2026-01-03T06:40:21,124,13,14.024053,1.001534,563135,99.93149639524303,98.1002031352727,198.0316995305157
intel-manager,2026-01-03T06:40:22,124,14,15.026072,1.002019,563135,100.63855296621517,97.76033924644247,198.39889221265764
intel-manager,2026-01-03T06:40:23,124,15,16.028096,1.002024,563135,100.85764769108535,96.96703311573829,197.82468080682364
intel-manager,2026-01-03T06:40:24,124,16,17.02991,1.001814,563135,98.30446665354249,99.10001861095616,197.40448526449865
intel-manager,2026-01-03T06:40:25,124,17,18.030703,1.000793,563135,98.40746836446749,98.20566343988979,196.6131318043573
intel-manager,2026-01-03T06:40:26,124,18,19.032222,1.001519,563135,98.211408330983,96.98695323513292,195.19836156611592
intel-manager,2026-01-03T06:40:27,124,19,20.033675,1.001453,563135,94.57494880173698,99.00429019846491,193.57923900020188
intel-manager,2026-01-03T06:40:28,124,20,21.035146,1.00147,563135,95.14894059299841,99.58253681214912,194.73147740514753
intel-manager,2026-01-03T06:40:29,124,21,22.037185,1.002039,563135,97.38855882474992,101.21259886483504,198.60115768958497
intel-manager,2026-01-03T06:40:30,124,22,23.039214,1.002029,563135,99.90764553137706,98.70763086387794,198.615276395255
intel-manager,2026-01-03T06:40:31,124,23,24.041253,1.002039,563135,98.95898401661347,99.40613030514488,198.36511432175837
intel-manager,2026-01-03T06:40:32,124,24,25.042704,1.001451,563135,98.37676270488537,99.94150498575274,198.3182676906381
intel-manager,2026-01-03T06:40:33,124,25,26.044762,1.002058,563135,97.31899666559949,101.39312099885986,198.71211766445936
intel-manager,2026-01-03T06:40:34,124,26,27.046592,1.00183,563135,96.92255504195522,101.88081610550077,198.803371147456
intel-manager,2026-01-03T06:40:35,124,27,28.04819,1.001599,563135,96.44443126855684,99.84553945777421,196.28997072633103
intel-manager,2026-01-03T06:40:36,124,28,29.049722,1.001532,563135,97.54797742489588,101.19515240821877,198.74312983311466
intel-manager,2026-01-03T06:40:37,124,29,30.05118,1.001458,563135,93.31331725639501,99.35582083021868,192.66913808661369
intel-manager,2026-01-03T06:40:38,124,30,31.052788,1.001608,563135,97.87086360356949,101.20551903307577,199.07638263664526
intel-manager,2026-01-03T06:40:39,124,31,32.054804,1.002016,563135,99.18215936517878,101.75472612362834,200.93688548880712
intel-manager,2026-01-03T06:40:40,124,32,33.056824,1.00202,563135,98.00221171124521,101.3660743030582,199.3682860143034
