timestamp,load_name,sample_index,elapsed_s,dt_s,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
2025-12-19T03:20:41,rps-20,0,1.004627,1.004627,113.14910825633089,127.74092157027609,240.89002982660696
2025-12-19T03:20:42,rps-20,1,2.006128,1.001501,101.73801375904014,111.19029110267294,212.9283048617131
2025-12-19T03:20:43,rps-20,2,3.007524,1.001396,98.25197463673003,123.16738126425659,221.4193559009866
2025-12-19T03:20:44,rps-20,3,4.008858,1.001334,107.15744212111768,122.65906270411169,229.81650482522937
2025-12-19T03:20:45,rps-20,4,5.010292,1.001434,100.27996763512097,115.20945000675474,215.48941764187572
2025-12-19T03:20:46,rps-20,5,6.012062,1.00177,105.30510868749396,128.21377098409275,233.51887967158672
2025-12-19T03:20:47,rps-20,6,7.013463,1.0014,107.30093018757967,113.28210073327749,220.58303092085714
2025-12-19T03:20:48,rps-20,7,8.014876,1.001414,100.16637743600985,131.30837161891924,231.47474905492908
2025-12-19T03:20:49,rps-20,8,9.016626,1.001749,102.42317049182641,116.86363312102105,219.28680361284745
2025-12-19T03:20:50,rps-20,9,10.018033,1.001407,105.00417171718252,123.90489013200731,228.9090618491898
2025-12-19T03:20:51,rps-20,10,11.019967,1.001934,100.9153316702105,123.7435086852233,224.65884035543382
2025-12-19T03:20:52,rps-20,11,12.021396,1.00143,112.38927603377664,122.67788686990167,235.0671629036783
2025-12-19T03:20:53,rps-20,12,13.022887,1.001491,103.04357626848808,127.62300776045093,230.666584028939
2025-12-19T03:20:54,rps-20,13,14.024282,1.001395,99.71595130776633,122.90358238974285,222.61953369750918
2025-12-19T03:20:55,rps-20,14,15.025686,1.001404,104.24239847850728,129.15664558433272,233.39904406284
2025-12-19T03:20:56,rps-20,15,16.027115,1.001429,101.3641594094438,119.32459149785657,220.68875090730037
2025-12-19T03:20:57,rps-20,16,17.028858,1.001744,100.81127598874053,127.73301744995034,228.5442934386909
2025-12-19T03:20:58,rps-20,17,18.030474,1.001615,110.15113842216631,128.6310670545048,238.7822054766711
2025-12-19T03:20:59,rps-20,18,19.031912,1.001439,101.93292948279115,122.18432247026216,224.1172519530533
2025-12-19T03:21:00,rps-20,19,20.033348,1.001436,106.60243425855285,126.82049086901037,233.42292512756322
2025-12-19T03:21:01,rps-20,20,21.035281,1.001934,111.25529757398294,132.54641061696825,243.8017081909512
2025-12-19T03:21:02,rps-20,21,22.036686,1.001405,108.1661952102883,122.00359495324123,230.1697901635295
2025-12-19T03:21:03,rps-20,22,23.03835,1.001664,107.06468158560516,118.58192577506632,225.64660736067148
2025-12-19T03:21:04,rps-20,23,24.039775,1.001425,105.15587402232613,123.08072887861572,228.23660290094185
2025-12-19T03:21:05,rps-20,24,25.04179,1.002015,108.41306748061618,118.38933478786045,226.8024022684766
2025-12-19T03:21:06,rps-20,25,26.044042,1.002251,106.45500163130464,130.79241969336783,237.24742132467247
2025-12-19T03:21:07,rps-20,26,27.045654,1.001612,104.46132586777928,131.1227416949279,235.58406756270716
2025-12-19T03:21:08,rps-20,27,28.047287,1.001633,108.7758079110949,118.83284309043849,227.6086510015334
2025-12-19T03:21:09,rps-20,28,29.048812,1.001525,99.93933732805613,109.21556834606787,209.154905674124
2025-12-19T03:21:10,rps-20,29,30.050374,1.001561,100.0983559645291,121.87332764400365,221.97168360853277
2025-12-19T03:21:11,rps-20,30,31.052098,1.001724,96.74535348559765,125.96406332489452,222.70941681049217
2025-12-19T03:21:12,rps-20,31,32.053524,1.001426,99.94356749115083,113.74166237309363,213.68522986424446
2025-12-19T03:21:13,rps-20,32,33.055473,1.001949,106.05057053025452,126.36169584441949,232.412266374674
2025-12-19T03:21:14,rps-20,33,34.056874,1.0014,104.87101521558164,132.3199363491967,237.19095156477835
2025-12-19T03:21:15,rps-20,34,35.058901,1.002028,94.21752141950395,114.12869453790928,208.34621595741322
2025-12-19T03:21:16,rps-20,35,36.060923,1.002021,103.54793923395694,124.8227531820437,228.37069241600062
2025-12-19T03:21:17,rps-20,36,37.062922,1.002,103.95689905657875,119.6999749403456,223.65687399692433
2025-12-19T03:21:18,rps-20,37,38.064863,1.00194,102.79952167796493,113.92518245765903,216.72470413562397
2025-12-19T03:21:19,rps-20,38,39.066662,1.001799,103.47614371647924,135.98452192815026,239.4606656446295
2025-12-19T03:21:20,rps-20,39,40.06807,1.001408,106.3559998175176,120.3120879028772,226.6680877203948
2025-12-19T03:21:21,rps-20,40,41.068865,1.000795,103.6073188329246,130.8881766189157,234.49549545184033
2025-12-19T03:21:22,rps-20,41,42.070419,1.001554,100.06975936323319,127.38539453024003,227.4551538934732
2025-12-19T03:21:23,rps-20,42,43.072392,1.001973,104.3283364437159,132.21920885884555,236.54754530256145
2025-12-19T03:21:24,rps-20,43,44.07439,1.001998,99.21663999811167,134.1554803527023,233.372120350814
2025-12-19T03:21:25,rps-20,44,45.076396,1.002007,101.72778481664997,127.3608501711001,229.08863498775008
2025-12-19T03:21:26,rps-20,45,46.078461,1.002065,118.37893543254522,130.78200575254226,249.1609411850875
2025-12-19T03:21:27,rps-20,46,47.079917,1.001456,103.0913926372405,133.86766969268862,236.9590623299291
2025-12-19T03:21:28,rps-20,47,48.081367,1.00145,105.3897553418681,123.46695029205411,228.85670563392222
2025-12-19T03:21:29,rps-20,48,49.083273,1.001906,103.0904849765457,125.68420619384918,228.77469117039487
2025-12-19T03:21:30,rps-20,49,50.084752,1.001479,97.85262939431897,144.68734787364957,242.53997726796854
2025-12-19T03:21:31,rps-20,50,51.086169,1.001417,100.61033505413585,123.51616982055535,224.1265048746912
2025-12-19T03:21:32,rps-20,51,52.087761,1.001592,102.69995480038591,125.80459504179238,228.50454984217828
2025-12-19T03:21:33,rps-20,52,53.089445,1.001683,100.9631582612961,125.04274265799774,226.00590091929382
2025-12-19T03:21:34,rps-20,53,54.091405,1.001961,103.37756762711197,117.12438477247998,220.50195239959197
2025-12-19T03:21:35,rps-20,54,55.09338,1.001975,105.50881081987765,126.49556672805232,232.00437754792998
2025-12-19T03:21:36,rps-20,55,56.095333,1.001952,105.76070876165362,124.99471310415413,230.75542186580776
2025-12-19T03:21:37,rps-20,56,57.0972,1.001867,99.91991411276932,125.99201283114301,225.91192694391233
2025-12-19T03:21:38,rps-20,57,58.099214,1.002014,95.88785849594932,128.48672715356034,224.37458564950964
2025-12-19T03:21:39,rps-20,58,59.100644,1.00143,100.82477304373518,134.24502695504015,235.06979999877532
2025-12-19T03:21:40,rps-20,59,60.102616,1.001971,102.27755490051712,115.49718876584339,217.7747436663605

2025-12-19T03:20:42,rps-20,0,1.004548,1.004548,114.13180366869908,121.01564274978224,235.1474464184813
2025-12-19T03:20:43,rps-20,1,2.006016,1.001469,108.70058604983592,110.28888600101561,218.98947205085153
2025-12-19T03:20:44,rps-20,2,3.007638,1.001622,104.0044685430551,102.16870364553336,206.17317218858847
2025-12-19T03:20:45,rps-20,3,4.009342,1.001704,105.48513499366909,124.23074283669277,229.71587783036188
2025-12-19T03:20:46,rps-20,4,5.010816,1.001474,103.18883160384013,104.03548172313396,207.22431332697408
2025-12-19T03:20:47,rps-20,5,6.012865,1.002049,94.97191047403957,123.02312639466578,217.99503686870537
2025-12-19T03:20:48,rps-20,6,7.014549,1.001685,96.62929889825011,106.5808904209069,203.210189319157
2025-12-19T03:20:49,rps-20,7,8.016574,1.002025,101.61965448024065,118.45843980918423,220.07809428942488
2025-12-19T03:20:50,rps-20,8,9.018296,1.001721,97.87771205445644,113.68267866718838,211.5603907216448
2025-12-19T03:20:51,rps-20,9,10.020374,1.002078,107.5953488037535,123.79053429593768,231.38588309969117
2025-12-19T03:20:52,rps-20,10,11.022028,1.001654,115.41377252725171,115.40304926511541,230.81682179236714
2025-12-19T03:20:53,rps-20,11,12.024074,1.002046,117.9442514147306,110.89892922681825,228.84318064154886
2025-12-19T03:20:54,rps-20,12,13.026177,1.002103,108.46195884857127,115.36746030912802,223.8294191576993
2025-12-19T03:20:55,rps-20,13,14.028326,1.002148,111.71113094391451,111.99683214636066,223.70796309027517
2025-12-19T03:20:56,rps-20,14,15.030387,1.002061,103.0815580742783,117.9816525107898,221.0632105850681
2025-12-19T03:20:57,rps-20,15,16.032214,1.001827,93.32498310918481,112.97902713985141,206.30401024903622
2025-12-19T03:20:58,rps-20,16,17.034279,1.002065,100.00267897919659,114.65780846161708,214.66048744081365
2025-12-19T03:20:59,rps-20,17,18.036256,1.001977,105.30829787777796,124.64318882936813,229.9514867071461
2025-12-19T03:21:00,rps-20,18,19.0381,1.001844,99.91581113103003,113.36144553760379,213.2772566686338
2025-12-19T03:21:01,rps-20,19,20.040146,1.002046,101.61023024426781,105.71704926885543,207.32727951312324
2025-12-19T03:21:02,rps-20,20,21.041644,1.001498,114.40446822095012,115.65277956822976,230.05724778917988
2025-12-19T03:21:03,rps-20,21,22.043108,1.001465,110.18057094837002,119.15891322041107,229.3394841687811
2025-12-19T03:21:04,rps-20,22,23.04458,1.001472,109.65255470117957,116.5960502459191,226.24860494709867
2025-12-19T03:21:05,rps-20,23,24.046068,1.001488,111.45877122676683,116.51288406170629,227.97165528847313
2025-12-19T03:21:06,rps-20,24,25.048144,1.002076,113.8272220054104,102.95150941913343,216.77873142454382
2025-12-19T03:21:07,rps-20,25,26.050156,1.002012,106.93289048568138,114.46057168279668,221.39346216847807
2025-12-19T03:21:08,rps-20,26,27.052187,1.002031,107.05886551148656,112.87948493420613,219.9383504456927
2025-12-19T03:21:09,rps-20,27,28.053641,1.001454,107.26372336745563,133.41588858430612,240.67961195176173
2025-12-19T03:21:10,rps-20,28,29.055119,1.001478,106.18612286714288,107.61217154884378,213.79829441598667
2025-12-19T03:21:11,rps-20,29,30.057103,1.001984,107.09467038521534,112.20378329509597,219.2984536803113
2025-12-19T03:21:12,rps-20,30,31.059139,1.002035,117.36204768594189,114.05524749056924,231.41729517651112
2025-12-19T03:21:13,rps-20,31,32.060593,1.001455,100.84088863287977,109.11264762833689,209.95353626121664
2025-12-19T03:21:14,rps-20,32,33.061661,1.001068,97.74065002587655,106.80711715582729,204.54776718170382
2025-12-19T03:21:15,rps-20,33,34.06374,1.002079,99.35487858899239,117.44589181787009,216.80077040686248
2025-12-19T03:21:16,rps-20,34,35.065808,1.002068,110.19419469400601,115.18112151612118,225.3753162101272
2025-12-19T03:21:17,rps-20,35,36.067274,1.001466,100.10790136086433,108.54155830675447,208.6494596676188
2025-12-19T03:21:18,rps-20,36,37.069246,1.001972,102.36974354673133,117.11168850519873,219.48143205193006
2025-12-19T03:21:19,rps-20,37,38.071345,1.002099,104.82623083755898,110.38583734236602,215.21206817992498
2025-12-19T03:21:20,rps-20,38,39.072831,1.001486,103.74918118020052,120.17705831975674,223.92623949995726
2025-12-19T03:21:21,rps-20,39,40.074947,1.002116,104.1758816546177,114.24012965969575,218.41601131431344
2025-12-19T03:21:22,rps-20,40,41.076408,1.001461,106.87165940070163,119.55957099324641,226.43123039394806
2025-12-19T03:21:23,rps-20,41,42.077866,1.001458,110.9154285566665,108.30827298438204,219.22370154104854
2025-12-19T03:21:24,rps-20,42,43.079425,1.001559,110.02324911759337,111.33595820501657,221.35920732260993
2025-12-19T03:21:25,rps-20,43,44.081367,1.001942,108.66718627423472,114.99265271248993,223.65983898672465
2025-12-19T03:21:26,rps-20,44,45.083109,1.001742,93.48840384519268,121.65923147102944,215.14763531622214
2025-12-19T03:21:27,rps-20,45,46.084985,1.001876,104.96867965467185,118.29167951704203,223.26035917171387
2025-12-19T03:21:28,rps-20,46,47.086443,1.001458,111.30418525848908,116.63721353566035,227.94139879414945
