hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2026-01-03T06:48:57,68,0,1.004413,1.004413,563135,98.45961763984984,103.67529394969966,202.13491158954952
intel-manager,2026-01-03T06:48:58,68,1,2.005963,1.001549,563135,96.77883397919541,104.62597085005386,201.40480482924926
intel-manager,2026-01-03T06:48:59,68,2,3.00736,1.001397,563135,96.54575073954095,99.95979405342409,196.50554479296505
intel-manager,2026-01-03T06:49:00,68,3,4.008781,1.001421,563135,96.73585086392163,98.23420709481478,194.9700579587364
intel-manager,2026-01-03T06:49:01,68,4,5.009835,1.001055,563135,94.51129943648539,99.91976607117728,194.43106550766265
intel-manager,2026-01-03T06:49:02,68,5,6.01154,1.001704,563135,94.94754224176826,98.56904555443272,193.51658779620098
intel-manager,2026-01-03T06:49:03,68,6,7.013306,1.001767,563135,95.59356659801215,97.86335460514258,193.4569212031547
intel-manager,2026-01-03T06:49:04,68,7,8.015286,1.00198,563135,95.31416236391118,99.85240741981931,195.1665697837305
intel-manager,2026-01-03T06:49:05,68,8,9.01724,1.001953,563135,94.74419116285961,99.5082502241653,194.2524413870249
intel-manager,2026-01-03T06:49:06,68,9,10.019225,1.001985,563135,96.48016881320888,99.76569081190398,196.24585962511287
intel-manager,2026-01-03T06:49:07,68,10,11.021208,1.001983,563135,96.93105664921757,99.98797427490933,196.9190309241269
intel-manager,2026-01-03T06:49:08,68,11,12.023206,1.001998,563135,94.74194713354683,99.96331535782072,194.70526249136753
intel-manager,2026-01-03T06:49:09,68,12,13.024691,1.001485,563135,94.41225696674947,99.09803395844814,193.5102909251976
intel-manager,2026-01-03T06:49:10,68,13,14.025816,1.001126,563135,95.47218997455457,98.49941360999946,193.97160358455403
intel-manager,2026-01-03T06:49:11,68,14,15.027356,1.001539,563135,95.59806776066337,98.00433039449756,193.60239815516093
