hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-21T05:21:52,77,0,1.003354,1.003354,940930,134.67793941750776,176.05285195823564,310.73079137574337
intel-manager,2025-12-21T05:21:53,77,1,2.0048,1.001446,940930,139.888392817448,180.45114605317912,320.3395388706271
intel-manager,2025-12-21T05:21:54,77,2,3.006282,1.001481,940930,136.298728425241,170.7290230146889,307.0277514399299
intel-manager,2025-12-21T05:21:55,77,3,4.007993,1.001712,940930,132.2036173658187,175.85303771330646,308.05665507912516
intel-manager,2025-12-21T05:21:56,77,4,5.009671,1.001678,940930,139.54822420999,167.69232697804296,307.24055118803295
intel-manager,2025-12-21T05:21:57,77,5,6.011698,1.002026,940930,133.08390222296077,178.71167565425162,311.7955778772124
intel-manager,2025-12-21T05:21:58,77,6,7.013723,1.002025,940930,136.58239468489833,171.1631470107802,307.7455416956785
intel-manager,2025-12-21T05:21:59,77,7,8.015368,1.001645,940930,143.52777137722506,172.89936651550522,316.4271378927303
intel-manager,2025-12-21T05:22:00,77,8,9.017028,1.001661,940930,141.62145747490294,162.12593004704433,303.7473875219473
intel-manager,2025-12-21T05:22:01,77,9,10.018645,1.001617,940930,149.88211512866988,174.59015323861905,324.47226836728896
intel-manager,2025-12-21T05:22:02,77,10,11.019351,1.000706,940930,137.8911608370439,168.87829185429564,306.76945269133955
intel-manager,2025-12-21T05:22:03,77,11,12.020826,1.001475,940930,136.46967016967872,164.1531893282533,300.62285949793204
intel-manager,2025-12-21T05:22:04,77,12,13.022261,1.001435,940930,136.57630134953334,157.2984032748034,293.87470462433674
intel-manager,2025-12-21T05:22:05,77,13,14.023814,1.001553,940930,127.71541592157907,162.1160718879056,289.83148780948466
intel-manager,2025-12-21T05:22:06,77,14,15.025553,1.001739,940930,144.21648491060404,177.82799265445195,322.044477565056
intel-manager,2025-12-21T05:22:07,77,15,16.027005,1.001452,940930,129.75334714326323,169.21669757600833,298.9700447192715
intel-manager,2025-12-21T05:22:08,77,16,17.02874,1.001735,940930,135.40580843045882,154.283770194522,289.6895786249808
intel-manager,2025-12-21T05:22:09,77,17,18.030406,1.001666,940930,148.65490366872666,169.45308446380778,318.10798813253444
intel-manager,2025-12-21T05:22:10,77,18,19.032448,1.002041,940930,136.38076801587488,174.0984244524171,310.479192468292
intel-manager,2025-12-21T05:22:11,77,19,20.034107,1.00166,940930,134.35821384523376,166.54561760866977,300.90383145390354
intel-manager,2025-12-21T05:22:12,77,20,21.035746,1.001639,940930,144.1240569851506,175.8577415545558,319.98179853970635
intel-manager,2025-12-21T05:22:13,77,21,22.037256,1.00151,940930,136.85685117508797,165.93006638610288,302.7869175611909
intel-manager,2025-12-21T05:22:14,77,22,23.038788,1.001532,940930,136.49088488878192,161.43009602329118,297.9209809120731
intel-manager,2025-12-21T05:22:15,77,23,24.040841,1.002053,940930,136.58392102446564,161.12586815513131,297.70978917959695
intel-manager,2025-12-21T05:22:16,77,24,25.042802,1.001961,940930,120.69035630385316,165.74988015838457,286.44023646223775
intel-manager,2025-12-21T05:22:17,77,25,26.044287,1.001485,940930,139.83259664488213,174.211269753237,314.0438663981191
intel-manager,2025-12-21T05:22:18,77,26,27.045718,1.001431,940930,141.33517002365446,156.2802368077678,297.61540683142226
intel-manager,2025-12-21T05:22:19,77,27,28.047157,1.001439,940930,150.27539432845205,175.83608417331268,326.11147850176474
intel-manager,2025-12-21T05:22:20,77,28,29.048614,1.001457,940930,141.15716175750973,167.2058682085279,308.36302996603763
intel-manager,2025-12-21T05:22:21,77,29,30.050041,1.001427,940930,136.0569715186893,163.6825196517516,299.7394911704409
intel-manager,2025-12-21T05:22:22,77,30,31.051503,1.001462,940930,135.96740541899112,164.73960581881448,300.7070112378056
intel-manager,2025-12-21T05:22:23,77,31,32.053115,1.001612,940930,145.3274753136596,164.04286753644504,309.37034285010463
intel-manager,2025-12-21T05:22:24,77,32,33.054529,1.001414,940930,144.08787301688784,160.63401476987454,304.7218877867624
intel-manager,2025-12-21T05:22:25,77,33,34.055936,1.001407,940930,133.5577238798145,167.03371727312296,300.5914411529375
intel-manager,2025-12-21T05:22:26,77,34,35.05741,1.001474,940930,130.64070133984242,158.91171133518534,289.55241267502777
intel-manager,2025-12-21T05:22:27,77,35,36.05893,1.00152,940930,137.49677910974677,158.3073197851909,295.8040988949377
intel-manager,2025-12-21T05:22:28,77,36,37.06071,1.001781,940930,131.4411364109389,157.80708129762937,289.2482177085683
intel-manager,2025-12-21T05:22:29,77,37,38.062397,1.001687,940930,127.97453808421663,149.28082838983295,277.2553664740496
