timestamp,load_name,sample_index,elapsed_s,dt_s,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
2025-12-19T03:59:16,rps-30,46,47.078664,1.002059,111.22425021226199,125.96638743416153,237.1906376464235
2025-12-19T03:59:17,rps-30,47,48.080716,1.002052,114.76928490467034,126.8339762055985,241.60326111026885
2025-12-19T03:59:18,rps-30,48,49.082216,1.0015,113.53419890762385,144.09349571297983,257.6276946206037
2025-12-19T03:59:19,rps-30,49,50.08354,1.001324,115.86592428168585,141.82423227066832,257.69015655235415
2025-12-19T03:59:20,rps-30,50,51.08496,1.001421,114.90707035254506,129.70906262462137,244.61613297716644
2025-12-19T03:59:21,rps-30,51,52.086435,1.001475,114.34037551988257,133.5485737475156,247.88894926739817
2025-12-19T03:59:22,rps-30,52,53.08754,1.001105,112.39378478418686,142.65068400292074,255.0444687871076
2025-12-19T03:59:23,rps-30,53,54.089082,1.001542,117.18925040842646,139.81025913935895,256.9995095477854
2025-12-19T03:59:24,rps-30,54,55.091065,1.001984,119.00453853038101,125.71928886571438,244.72382739609537
2025-12-19T03:59:25,rps-30,55,56.093026,1.00196,112.71978892749361,143.8103138692034,256.530102796697
2025-12-19T03:59:26,rps-30,56,57.095036,1.00201,118.23928918191959,145.52506434772016,263.7643535296397
2025-12-19T03:59:27,rps-30,57,58.097105,1.002069,111.4202832670872,131.47565499302183,242.89593826010903
2025-12-19T03:59:28,rps-30,58,59.099142,1.002036,110.77986828914985,142.90632212832213,253.68619041747198
2025-12-19T03:59:29,rps-30,59,60.101143,1.002002,111.8357803410417,135.40913708210817,247.24491742314987

2025-12-19T03:58:31,rps-30,0,1.004891,1.004891,115.44854848152757,127.66840831329453,243.1169567948221
2025-12-19T03:58:32,rps-30,1,2.006621,1.00173,109.3327331752968,125.30225745387523,234.63499062917202
2025-12-19T03:58:33,rps-30,2,3.008463,1.001842,114.45906418146852,136.69752874384827,251.15659292531677
2025-12-19T03:58:34,rps-30,3,4.009142,1.000679,126.8961140026618,134.56898965517078,261.46510365783257
2025-12-19T03:58:35,rps-30,4,5.010801,1.00166,119.35733078672257,129.70103704362185,249.05836783034442
2025-12-19T03:58:36,rps-30,5,6.01276,1.001959,116.46550512180283,119.62721106963748,236.09271619144033
2025-12-19T03:58:37,rps-30,6,7.014229,1.001469,117.3048352627862,128.65538418323308,245.96021944601927
2025-12-19T03:58:38,rps-30,7,8.015706,1.001477,123.23221839341774,134.53776246071453,257.76998085413226
2025-12-19T03:58:39,rps-30,8,9.017154,1.001449,119.21959933425848,136.05923289933935,255.27883223359783
2025-12-19T03:58:40,rps-30,9,10.019267,1.002112,118.39799864439993,116.97784422383239,235.37584286823233
2025-12-19T03:58:41,rps-30,10,11.020801,1.001534,100.43305823620082,135.15368702960885,235.58674526580967
2025-12-19T03:58:42,rps-30,11,12.022271,1.00147,106.36892921161298,115.9993396515571,222.36826886317007
2025-12-19T03:58:43,rps-30,12,13.023752,1.001481,115.46778871407989,121.27704088505698,236.74482959913686
2025-12-19T03:58:44,rps-30,13,14.025539,1.001787,105.98307084297178,103.67189978374121,209.654970626713
2025-12-19T03:58:45,rps-30,14,15.027585,1.002046,119.07880088360618,112.48153759841404,231.5603384820202
2025-12-19T03:58:46,rps-30,15,16.029053,1.001468,115.48011528361751,127.82939019388925,243.30950547750678
2025-12-19T03:58:47,rps-30,16,17.031111,1.002058,110.28309247174367,135.75143195817208,246.03452442991573
2025-12-19T03:58:48,rps-30,17,18.032845,1.001734,120.35099816365522,133.95810519070912,254.30910335436434
2025-12-19T03:58:49,rps-30,18,19.034919,1.002074,112.82129537146669,122.70634439119448,235.52763976266118
2025-12-19T03:58:50,rps-30,19,20.037095,1.002177,114.62120129518135,131.0838629300574,245.70506422523874
2025-12-19T03:58:51,rps-30,20,21.0392,1.002105,116.39501077760042,109.89351441207309,226.28852518967352
2025-12-19T03:58:52,rps-30,21,22.04149,1.00229,129.13105033226796,123.15043757211052,252.28148790437848
2025-12-19T03:58:53,rps-30,22,23.043612,1.002121,105.37822651764631,115.90244193645512,221.28066845410143
2025-12-19T03:58:54,rps-30,23,24.045106,1.001495,110.1608714861025,135.48093295567438,245.64180444177686
2025-12-19T03:58:55,rps-30,24,25.047193,1.002087,108.02453299776043,142.90928578082094,250.93381877858138
2025-12-19T03:58:56,rps-30,25,26.048684,1.001491,112.18345164390064,151.4899768714385,263.67342851533914
2025-12-19T03:58:57,rps-30,26,27.050783,1.002099,116.58816370432342,133.60154908862162,250.18971279294504
2025-12-19T03:58:58,rps-30,27,28.052911,1.002128,117.91937204051077,121.59817995731568,239.51755199782644
2025-12-19T03:58:59,rps-30,28,29.05501,1.002099,115.83155264908905,122.6882954562939,238.51984810538295
2025-12-19T03:59:00,rps-30,29,30.057087,1.002077,109.52499744913212,130.0381883364775,239.56318578560962
2025-12-19T03:59:01,rps-30,30,31.059152,1.002065,112.85255287551716,143.39353547770207,256.24608835321925
2025-12-19T03:59:02,rps-30,31,32.06065,1.001498,115.38042746469588,127.48518584513596,242.86561330983184
2025-12-19T03:59:03,rps-30,32,33.062706,1.002056,116.68754437269438,141.21498611658677,257.90253048928116
2025-12-19T03:59:04,rps-30,33,34.064546,1.00184,110.29261594783844,136.48123588610628,246.77385183394472
2025-12-19T03:59:05,rps-30,34,35.066638,1.002091,120.3196153073871,121.24790908787875,241.56752439526585
2025-12-19T03:59:06,rps-30,35,36.068345,1.001708,119.40737148149337,131.94543905576577,251.35281053725913
2025-12-19T03:59:07,rps-30,36,37.070436,1.002091,113.22219820282774,122.9880694405133,236.21026764334104
2025-12-19T03:59:08,rps-30,37,38.072528,1.002092,124.9650734856084,128.5125146480251,253.4775881336335
2025-12-19T03:59:09,rps-30,38,39.074608,1.00208,113.73918251338071,127.67926332795895,241.41844584133966
2025-12-19T03:59:10,rps-30,39,40.076678,1.00207,122.28967263556925,133.09735484940157,255.38702748497082
2025-12-19T03:59:11,rps-30,40,41.078817,1.002139,107.78237633315165,116.299781854178,224.08215818732964
2025-12-19T03:59:12,rps-30,41,42.080609,1.001792,111.94992188514121,137.42855235033198,249.3784742354732
2025-12-19T03:59:13,rps-30,42,43.082737,1.002128,115.88672003279763,131.56552983952014,247.45224987231776
2025-12-19T03:59:14,rps-30,43,44.08484,1.002103,107.64208264546846,137.24412493555172,244.8862075810202
2025-12-19T03:59:15,rps-30,44,45.086409,1.001569,106.24812022833474,111.56197361876653,217.81009384710126
2025-12-19T03:59:16,rps-30,45,46.088571,1.002162,113.41077413289419,137.1818801498796,250.59265428277376
2025-12-19T03:59:17,rps-30,46,47.090395,1.001824,117.15272389733347,132.33452877108508,249.48725266841853
2025-12-19T03:59:18,rps-30,47,48.093081,1.002686,110.28594433838933,122.69746071110836,232.9834050494977
2025-12-19T03:59:19,rps-30,48,49.0949,1.001819,115.39750253330706,122.50961004974664,237.9071125830537
2025-12-19T03:59:20,rps-30,49,50.097047,1.002147,117.54253793015505,132.73113800265793,250.27367593281298
2025-12-19T03:59:21,rps-30,50,51.099214,1.002167,114.03594583708396,122.6246143563446,236.66056019342855
2025-12-19T03:59:22,rps-30,51,52.101493,1.002279,115.10848822691895,116.70713622023177,231.81562444715073
2025-12-19T03:59:23,rps-30,52,53.103041,1.001548,117.1837714476829,117.10692540933351,234.29069685701643
2025-12-19T03:59:24,rps-30,53,54.10517,1.002129,106.63777344760786,134.48946837877395,241.1272418263818
2025-12-19T03:59:25,rps-30,54,55.107427,1.002257,115.4429268143554,125.54948902416665,240.99241583852205
2025-12-19T03:59:26,rps-30,55,56.109581,1.002154,126.5318602189583,116.5261566237622,243.05801684272052
2025-12-19T03:59:27,rps-30,56,57.111736,1.002155,118.33527992980062,129.6318926823009,247.96717261210154
2025-12-19T03:59:28,rps-30,57,58.113155,1.00142,118.65870871589317,121.37670539941118,240.03541411530435
2025-12-19T03:59:29,rps-30,58,59.115325,1.00217,110.7974839415693,115.22402396943812,226.0215079110074
2025-12-19T03:59:30,rps-30,59,60.117491,1.002166,129.98167241539264,133.58378683506422,263.56545925045685
