hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T06:56:29,57,0,1.006124,1.006124,940930,137.73398405559826,180.81582356805944,318.54980762365767
intel-manager,2025-12-20T06:56:30,57,1,2.0079,1.001777,940930,116.51818092114894,159.09226160371293,275.61044252486187
intel-manager,2025-12-20T06:56:31,57,2,3.00946,1.001559,940930,135.74471703088997,168.89039837841347,304.63511540930347
intel-manager,2025-12-20T06:56:32,57,3,4.011096,1.001636,940930,138.23530916569038,154.38413637734467,292.61944554303506
intel-manager,2025-12-20T06:56:33,57,4,5.012822,1.001726,940930,128.7235494691736,176.5096658330104,305.233215302184
intel-manager,2025-12-20T06:56:34,57,5,6.014637,1.001815,940930,152.4507672163655,156.96959110921821,309.4203583255837
intel-manager,2025-12-20T06:56:35,57,6,7.016205,1.001568,940930,128.1971163592238,171.6589541264573,299.85607048568113
intel-manager,2025-12-20T06:56:36,57,7,8.017735,1.00153,940930,128.72311169944595,167.838085123325,296.56119682277097
intel-manager,2025-12-20T06:56:37,57,8,9.019763,1.002028,940930,128.77440539969658,169.98140173675887,298.7558071364555
intel-manager,2025-12-20T06:56:38,57,9,10.021392,1.001629,940930,137.601500255489,160.2497321002548,297.8512323557438
intel-manager,2025-12-20T06:56:39,57,10,11.02299,1.001599,940930,141.41352781907014,161.6965414629714,303.11006928204154
intel-manager,2025-12-20T06:56:40,57,11,12.02479,1.0018,940930,125.36458996056405,162.62952559967937,287.9941155602434
intel-manager,2025-12-20T06:56:41,57,12,13.026308,1.001518,940930,134.66796852988108,168.9458633053624,303.61383183524345
intel-manager,2025-12-20T06:56:42,57,13,14.028327,1.002019,940930,138.84383501467553,156.67795270173843,295.521787716414
intel-manager,2025-12-20T06:56:43,57,14,15.029935,1.001607,940930,134.66600243557627,166.44461292314725,301.1106153587235
intel-manager,2025-12-20T06:56:44,57,15,16.032036,1.002102,940930,142.7153808248779,156.3441128669638,299.0594936918417
