hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2026-01-03T06:23:13,109,0,1.004351,1.004351,563135,102.29577164984646,101.03472005937304,203.3304917092195
intel-manager,2026-01-03T06:23:14,109,1,2.00599,1.001639,563135,98.41631109526921,98.4338004280189,196.8501115232881
intel-manager,2026-01-03T06:23:15,109,2,3.007763,1.001773,563135,98.70587121371278,97.43347163291416,196.13934284662696
intel-manager,2026-01-03T06:23:16,109,3,4.009595,1.001832,563135,98.71264161514407,97.3768977091491,196.08953932429318
intel-manager,2026-01-03T06:23:17,109,4,5.011524,1.001929,563135,97.63322586323422,96.8186364368822,194.45186230011643
intel-manager,2026-01-03T06:23:18,109,5,6.01263,1.001106,563135,98.10523128043225,97.21894653244685,195.3241778128791
intel-manager,2026-01-03T06:23:19,109,6,7.014129,1.001499,563135,97.32127947425303,98.04327824314626,195.3645577173993
intel-manager,2026-01-03T06:23:20,109,7,8.015688,1.001559,563135,96.26018942763127,97.57155760491958,193.83174703255085
intel-manager,2026-01-03T06:23:21,109,8,9.017108,1.00142,563135,97.1227827592308,97.12388020110188,194.24666296033269
intel-manager,2026-01-03T06:23:22,109,9,10.018589,1.001482,563135,95.4744337081013,98.001505165715,193.4759388738163
intel-manager,2026-01-03T06:23:23,109,10,11.020069,1.00148,563135,97.20784777001269,96.97229629802477,194.18014406803746
intel-manager,2026-01-03T06:23:24,109,11,12.02178,1.00171,563135,97.43051639436217,97.76703680484249,195.19755319920466
intel-manager,2026-01-03T06:23:25,109,12,13.023795,1.002016,563135,98.26536923880175,97.66775877687175,195.9331280156735
intel-manager,2026-01-03T06:23:26,109,13,14.025856,1.002061,563135,97.29424684686327,98.24620151888364,195.5404483657469
intel-manager,2026-01-03T06:23:27,109,14,15.027373,1.001516,563135,98.56229233951689,99.55187802495368,198.11417036447057
intel-manager,2026-01-03T06:23:28,109,15,16.028628,1.001256,563135,103.3833629226916,103.00011709252138,206.38348001521297
intel-manager,2026-01-03T06:23:29,109,16,17.030121,1.001493,563135,102.25968900234706,102.07515047016008,204.33483947250716
intel-manager,2026-01-03T06:23:30,109,17,18.032093,1.001972,563135,99.5535648746262,103.78939995718628,203.34296483181248
intel-manager,2026-01-03T06:23:31,109,18,19.033576,1.001482,563135,98.3651154741919,101.59835301332573,199.96346848751762
intel-manager,2026-01-03T06:23:32,109,19,20.035591,1.002015,563135,98.48360332884802,101.64744682406307,200.1310501529111
intel-manager,2026-01-03T06:23:33,109,20,21.03703,1.00144,563135,98.60551581207916,100.90700510524212,199.5125209173213
