timestamp,load_name,sample_index,elapsed_s,dt_s,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
2025-12-19T02:59:45,rps-10,0,1.004371,1.004371,99.9499169582105,116.94833216518305,216.89824912339355
2025-12-19T02:59:46,rps-10,1,2.006223,1.001852,98.67106867577328,112.56534498249435,211.23641365826762
2025-12-19T02:59:47,rps-10,2,3.008002,1.001779,99.62777352363231,117.70828754219642,217.33606106582874
2025-12-19T02:59:48,rps-10,3,4.009883,1.001881,100.27935306065787,113.39978617385974,213.6791392345176
2025-12-19T02:59:49,rps-10,4,5.011324,1.001441,99.10132580201069,116.2575286812007,215.3588544832114
2025-12-19T02:59:50,rps-10,5,6.013355,1.002032,101.1599868220326,119.63619380682998,220.79618062886257
2025-12-19T02:59:51,rps-10,6,7.015377,1.002022,98.28427630994796,113.49323761699806,211.77751392694603
2025-12-19T02:59:52,rps-10,7,8.017232,1.001855,99.16420936543993,120.41208562139852,219.57629498683843
2025-12-19T02:59:53,rps-10,8,9.019267,1.002035,94.31796213620365,114.36427584087423,208.68223797707788
2025-12-19T02:59:54,rps-10,9,10.020692,1.001425,99.3536935954283,119.86629135357151,219.2199849489998
2025-12-19T02:59:55,rps-10,10,11.022196,1.001504,98.67672169729173,111.30076883233586,209.97749052962757
2025-12-19T02:59:56,rps-10,11,12.02421,1.002014,100.95517717415855,113.55233448521695,214.5075116593755
2025-12-19T02:59:57,rps-10,12,13.026256,1.002046,95.30545998984793,107.21848980103057,202.5239497908785
2025-12-19T02:59:58,rps-10,13,14.02832,1.002064,94.309659355032,115.99244514024157,210.30210449527357
2025-12-19T02:59:59,rps-10,14,15.030359,1.002038,98.37577252284198,119.22171847294779,217.59749099578977
2025-12-19T03:00:00,rps-10,15,16.032457,1.002099,100.30356899458997,115.9342972416548,216.23786623624477
2025-12-19T03:00:01,rps-10,16,17.03452,1.002063,99.58389732359257,119.2309461237553,218.81484344734787
2025-12-19T03:00:02,rps-10,17,18.036536,1.002016,100.99193544070278,117.23392948429698,218.22586492499977
2025-12-19T03:00:03,rps-10,18,19.03855,1.002014,100.08244964062483,110.29135813188984,210.37380777251468
2025-12-19T03:00:04,rps-10,19,20.040149,1.001599,99.44009798342351,117.69510089366963,217.13519887709316
2025-12-19T03:00:05,rps-10,20,21.042175,1.002026,97.41269819971585,99.88047088052754,197.2931690802434
2025-12-19T03:00:06,rps-10,21,22.044271,1.002097,101.39308571023047,104.09529846353846,205.4883841737689
2025-12-19T03:00:07,rps-10,22,23.046312,1.00204,98.32722193631814,105.05225387732405,203.3794758136422
2025-12-19T03:00:08,rps-10,23,24.048421,1.00211,98.91039221681437,114.25048720587046,213.16087942268484
2025-12-19T03:00:09,rps-10,24,25.050367,1.001945,99.13423641414856,112.16537150495982,211.29960791910838
2025-12-19T03:00:10,rps-10,25,26.052419,1.002052,98.69161050419899,109.76766703442185,208.45927753862082
2025-12-19T03:00:11,rps-10,26,27.054513,1.002094,96.82859016199387,115.39672477797998,212.22531493997386
2025-12-19T03:00:12,rps-10,27,28.05637,1.001857,96.29185998388043,108.92638113120553,205.21824111508596
2025-12-19T03:00:13,rps-10,28,29.05843,1.00206,93.90819829356646,107.86792548515065,201.7761237787171
2025-12-19T03:00:14,rps-10,29,30.060532,1.002102,98.79613813058732,119.17342600434392,217.96956413493126
2025-12-19T03:00:15,rps-10,30,31.062496,1.001964,96.31263912874086,101.39267326187216,197.70531239061302
2025-12-19T03:00:16,rps-10,31,32.06452,1.002024,99.11329410358111,111.51997678033251,210.6332708839136
2025-12-19T03:00:17,rps-10,32,33.066546,1.002026,94.61476182069391,109.77413270607941,204.38889452677333
2025-12-19T03:00:18,rps-10,33,34.068053,1.001507,97.65359232024774,114.36006989242881,212.01366221267654
