hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T05:30:18,40,0,1.004665,1.004665,940930,119.43506210291397,141.59469894241136,261.02976104532536
intel-manager,2025-12-20T05:30:19,40,1,2.006121,1.001456,940930,123.69083290342375,143.16797410850555,266.8588070119293
intel-manager,2025-12-20T05:30:20,40,2,3.007462,1.001341,940930,120.31889047990536,139.7201939300293,260.0390844099347
intel-manager,2025-12-20T05:30:21,40,3,4.008916,1.001454,940930,137.29344382244375,142.81250316010366,280.1059469825474
intel-manager,2025-12-20T05:30:22,40,4,5.010737,1.001821,940930,124.08234736124312,140.63260671274026,264.7149540739834
intel-manager,2025-12-20T05:30:23,40,5,6.012755,1.002017,940930,120.40786008858835,150.17378748585944,270.5816475744478
intel-manager,2025-12-20T05:30:24,40,6,7.014697,1.001943,940930,110.9274734539169,139.84869409053954,250.77616754445643
intel-manager,2025-12-20T05:30:25,40,7,8.016767,1.00207,940930,114.4855928307334,146.90023287147017,261.38582570220353
intel-manager,2025-12-20T05:30:26,40,8,9.018461,1.001694,940930,132.55639363670386,161.34129219182321,293.8976858285271
intel-manager,2025-12-20T05:30:27,40,9,10.02033,1.001868,940930,122.7927703779878,131.74111551675395,254.53388589474173
intel-manager,2025-12-20T05:30:28,40,10,11.021801,1.001471,940930,114.0803377606885,146.5292173390181,260.6095550997066
intel-manager,2025-12-20T05:30:29,40,11,12.023208,1.001407,940930,130.02678427320578,137.31942393856298,267.3462082117687
intel-manager,2025-12-20T05:30:30,40,12,13.024762,1.001554,940930,100.54625088954114,148.69841084077353,249.24466173031468
intel-manager,2025-12-20T05:30:31,40,13,14.026176,1.001415,940930,114.07610787769646,128.8895242140317,242.96563209172814
intel-manager,2025-12-20T05:30:32,40,14,15.027207,1.001031,940930,122.44660330420587,131.05952910354742,253.50613240775328
intel-manager,2025-12-20T05:30:33,40,15,16.028706,1.001498,940930,112.53365972563562,140.40881090514495,252.94247063078058
intel-manager,2025-12-20T05:30:34,40,16,17.030139,1.001434,940930,117.52231772242332,140.43070201263382,257.9530197350571
intel-manager,2025-12-20T05:30:35,40,17,18.03122,1.001081,940930,119.54152033226343,156.43301180050761,275.97453213277106
intel-manager,2025-12-20T05:30:36,40,18,19.033215,1.001995,940930,131.83630900174984,134.8698632446288,266.7061722463786
intel-manager,2025-12-20T05:30:37,40,19,20.034641,1.001427,940930,129.91356273870744,140.6574225085975,270.570985247305
intel-manager,2025-12-20T05:30:38,40,20,21.036753,1.002112,940930,117.64117127315942,138.54564385540502,256.18681512856443
intel-manager,2025-12-20T05:30:39,40,21,22.038218,1.001465,940930,119.22260608573227,141.7021267408622,260.9247328265945
intel-manager,2025-12-20T05:30:40,40,22,23.04024,1.002022,940930,122.75342467536582,148.23900926298788,270.9924339383537
intel-manager,2025-12-20T05:30:41,40,23,24.042217,1.001977,940930,120.19959372904707,146.04204689429133,266.2416406233384
intel-manager,2025-12-20T05:30:42,40,24,25.04427,1.002053,940930,125.5827968244493,147.74536001817785,273.32815684262715
intel-manager,2025-12-20T05:30:43,40,25,26.045737,1.001466,940930,121.06064589085274,148.6203238444149,269.68096973526764
intel-manager,2025-12-20T05:30:44,40,26,27.047222,1.001485,940930,134.2881673730359,147.9691653335276,282.2573327065635
intel-manager,2025-12-20T05:30:45,40,27,28.049187,1.001966,940930,127.3245487008434,135.39417766140733,262.7187263622507
intel-manager,2025-12-20T05:30:46,40,28,29.050601,1.001413,940930,124.79790646084692,138.20123093470266,262.9991373955496
intel-manager,2025-12-20T05:30:47,40,29,30.051204,1.000603,940930,129.25501550324077,148.24894138604483,277.50395688928563
