hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T07:13:19,30,0,1.004592,1.004592,940930,95.09855165560928,113.1514769767629,208.25002863237216
intel-manager,2025-12-20T07:13:20,30,1,2.006281,1.00169,940930,93.99785541146349,113.33537034484056,207.33322575630405
intel-manager,2025-12-20T07:13:21,30,2,3.007967,1.001686,940930,94.01982153698978,115.51830702249168,209.53812855948146
intel-manager,2025-12-20T07:13:22,30,3,4.009937,1.001969,940930,94.9790312355524,115.04072998063468,210.01976121618708
intel-manager,2025-12-20T07:13:23,30,4,5.011586,1.001649,940930,94.04045058698065,117.6598192790193,211.70026986599996
intel-manager,2025-12-20T07:13:24,30,5,6.013431,1.001844,940930,94.04614870701658,105.86123988045425,199.90738858747085
intel-manager,2025-12-20T07:13:25,30,6,7.015196,1.001765,940930,94.31065449319907,107.5952779635134,201.90593245671246
intel-manager,2025-12-20T07:13:26,30,7,8.016622,1.001427,940930,96.27383742640124,103.72936864403964,200.00320607044088
intel-manager,2025-12-20T07:13:27,30,8,9.018564,1.001942,940930,94.92497834994785,110.0233664981995,204.94834484814734
intel-manager,2025-12-20T07:13:28,30,9,10.020502,1.001937,940930,94.87472371842767,118.54011763572599,213.41484135415368
intel-manager,2025-12-20T07:13:29,30,10,11.022466,1.001965,940930,93.75201733223273,108.58605330694043,202.33807063917317
intel-manager,2025-12-20T07:13:30,30,11,12.024529,1.002063,940930,96.0131623928734,114.3447416854981,210.3579040783715
intel-manager,2025-12-20T07:13:31,30,12,13.02649,1.001961,940930,94.77027217736367,114.13770078904774,208.90797296641142
intel-manager,2025-12-20T07:13:32,30,13,14.028537,1.002047,940930,94.50133744159315,113.26452051750879,207.76585795910194
intel-manager,2025-12-20T07:13:33,30,14,15.030512,1.001975,940930,92.9517357903235,108.31953646945549,201.27127225977898
intel-manager,2025-12-20T07:13:34,30,15,16.032474,1.001962,940930,94.35815035834436,114.19180678578373,208.5499571441281
intel-manager,2025-12-20T07:13:35,30,16,17.034315,1.001841,940930,92.24909909871243,117.71376006195872,209.96285916067114
intel-manager,2025-12-20T07:13:36,30,17,18.035768,1.001453,940930,95.02509855424054,116.79765932186267,211.8227578761032
intel-manager,2025-12-20T07:13:37,30,18,19.037351,1.001583,940930,99.52732708083876,117.83423978366761,217.36156686450636
intel-manager,2025-12-20T07:13:38,30,19,20.039,1.001649,940930,95.48080542370454,108.46509958350002,203.94590500720454
intel-manager,2025-12-20T07:13:39,30,20,21.040499,1.001499,940930,94.44975167810449,102.4328786621965,196.88263034030098
intel-manager,2025-12-20T07:13:40,30,21,22.042458,1.001959,940930,95.28637057448579,112.92822088811475,208.21459146260054
intel-manager,2025-12-20T07:13:41,30,22,23.044428,1.00197,940930,97.37455342805167,114.15256086924818,211.52711429729985
intel-manager,2025-12-20T07:13:42,30,23,24.046452,1.002024,940930,96.67403890056212,108.33777469205137,205.0118135926135
intel-manager,2025-12-20T07:13:43,30,24,25.04776,1.001308,940930,94.63285603810284,108.93241032195745,203.5652663600603
intel-manager,2025-12-20T07:13:44,30,25,26.049726,1.001965,940930,95.65703672299679,106.99069086990151,202.64772759289832
intel-manager,2025-12-20T07:13:45,30,26,27.051673,1.001948,940930,95.27799463574138,110.18276548738041,205.4607601231218
intel-manager,2025-12-20T07:13:46,30,27,28.053664,1.00199,940930,98.16526886910836,108.00003954507203,206.1653084141804
intel-manager,2025-12-20T07:13:47,30,28,29.055139,1.001475,940930,96.63522079660878,114.92185925395864,211.55708005056744
intel-manager,2025-12-20T07:13:48,30,29,30.057071,1.001932,940930,96.48114651861565,109.4559244705313,205.93707098914695
intel-manager,2025-12-20T07:13:49,30,30,31.059001,1.001931,940930,96.3339008223811,106.06185991893207,202.39576074131315
intel-manager,2025-12-20T07:13:50,30,31,32.060498,1.001496,940930,96.39823487494775,105.29664005777487,201.6948749327226
intel-manager,2025-12-20T07:13:51,30,32,33.062083,1.001585,940930,96.44795634165969,113.3471530014949,209.7951093431546
intel-manager,2025-12-20T07:13:52,30,33,34.063574,1.001491,940930,97.73908520239073,116.11416567494129,213.85325087733202
intel-manager,2025-12-20T07:13:53,30,34,35.065046,1.001472,940930,96.32332039333629,115.00275179281591,211.3260721861522
intel-manager,2025-12-20T07:13:54,30,35,36.066502,1.001456,940930,99.21597867131891,117.87034505102832,217.08632372234723
intel-manager,2025-12-20T07:13:55,30,36,37.06775,1.001248,940930,96.84066029013007,117.945378106617,214.78603839674707
intel-manager,2025-12-20T07:13:56,30,37,38.069338,1.001589,940930,95.71011472047014,106.98642068411661,202.69653540458677
intel-manager,2025-12-20T07:13:57,30,38,39.071324,1.001985,940930,95.30742806624518,111.0145465431726,206.3219746094178
intel-manager,2025-12-20T07:13:58,30,39,40.073367,1.002044,940930,96.08853155616296,105.37835871288898,201.46689026905193
intel-manager,2025-12-20T07:13:59,30,40,41.075249,1.001881,940930,97.19798949254283,117.79419858784468,214.9921880803875
intel-manager,2025-12-20T07:14:00,30,41,42.077243,1.001994,940930,96.7941954235882,114.16654750120745,210.96074292479565
intel-manager,2025-12-20T07:14:01,30,42,43.079199,1.001956,940930,96.40668783636431,115.05590112846383,211.46258896482814
intel-manager,2025-12-20T07:14:02,30,43,44.081195,1.001997,940930,95.44181102935532,114.14788058022609,209.5896916095814
intel-manager,2025-12-20T07:14:03,30,44,45.082875,1.001679,940930,94.04088223833357,109.41553839165582,203.4564206299894
intel-manager,2025-12-20T07:14:04,30,45,46.084906,1.002032,940930,95.54186152555579,109.75178814007816,205.29364966563395
intel-manager,2025-12-20T07:14:05,30,46,47.086325,1.001419,940930,94.48006442225235,109.94050601386583,204.42057043611817
intel-manager,2025-12-20T07:14:06,30,47,48.088263,1.001938,940930,97.43607714893784,109.78528697676178,207.2213641256996
intel-manager,2025-12-20T07:14:07,30,48,49.090222,1.001959,940930,97.44059278267706,115.45171275352884,212.8923055362059
intel-manager,2025-12-20T07:14:08,30,49,50.092171,1.001949,940930,96.15688032808444,110.31747630859596,206.4743566366804
intel-manager,2025-12-20T07:14:09,30,50,51.094113,1.001942,940930,94.97681768214676,110.58239890236955,205.55921658451632
intel-manager,2025-12-20T07:14:10,30,51,52.096099,1.001987,940930,97.22120953780971,108.68942315592425,205.91063269373396
intel-manager,2025-12-20T07:14:11,30,52,53.098064,1.001965,940930,96.64697933158963,114.62358005742807,211.2705593890177
intel-manager,2025-12-20T07:14:12,30,53,54.099599,1.001535,940930,95.24335598407615,112.93497065607426,208.1783266401504
intel-manager,2025-12-20T07:14:13,30,54,55.101385,1.001787,940930,95.54541316645874,108.66439536510038,204.20980853155913
intel-manager,2025-12-20T07:14:14,30,55,56.102873,1.001488,940930,95.06386978020423,110.37235121369442,205.43622099389864
intel-manager,2025-12-20T07:14:15,30,56,57.104833,1.00196,940930,96.45001219663231,110.11515124727902,206.56516344391133
intel-manager,2025-12-20T07:14:16,30,57,58.106756,1.001923,940930,98.10206784690064,104.65695181552691,202.75901966242753
intel-manager,2025-12-20T07:14:17,30,58,59.107753,1.000997,940930,96.29979370195446,113.89377832931967,210.19357203127413
intel-manager,2025-12-20T07:14:18,30,59,60.109244,1.001491,940930,100.8258057254026,113.31027548618148,214.1360812115841
