timestamp,load_name,sample_index,elapsed_s,dt_s,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
2025-12-19T04:39:15,rps-50,0,1.00462,1.00462,137.5090914380429,167.5262231879366,305.0353146259795
2025-12-19T04:39:16,rps-50,1,2.006058,1.001438,141.86629792612112,169.9813239644276,311.8476218905487
2025-12-19T04:39:17,rps-50,2,3.007489,1.001432,131.78129582952116,170.69050709626288,302.471802925784
2025-12-19T04:39:18,rps-50,3,4.008909,1.001419,128.55762541643332,151.10344899822655,279.6610744146599
2025-12-19T04:39:19,rps-50,4,5.01038,1.001471,137.0092552100147,167.01936022108748,304.02861543110214
2025-12-19T04:39:20,rps-50,5,6.012129,1.00175,149.072883133597,154.97903781610003,304.05192094969703
2025-12-19T04:39:21,rps-50,6,7.013572,1.001442,129.4534130663399,146.14243625747838,275.59584932381824
2025-12-19T04:39:22,rps-50,7,8.01556,1.001988,143.6863973940976,166.42225915761603,310.10865655171364
2025-12-19T04:39:23,rps-50,8,9.016999,1.001439,151.04403637484032,151.08901566683443,302.1330520416748
2025-12-19T04:39:24,rps-50,9,10.018644,1.001645,140.48209656122577,166.16640061580824,306.648497177034
2025-12-19T04:39:25,rps-50,10,11.02018,1.001537,135.58857621718028,159.3794063711937,294.96798258837396
2025-12-19T04:39:26,rps-50,11,12.021621,1.001441,120.54074130286092,154.11447649153178,274.6552177943927
2025-12-19T04:39:27,rps-50,12,13.023084,1.001462,125.10803455830082,154.968767443898,280.0768020021988
2025-12-19T04:39:28,rps-50,13,14.02506,1.001976,114.59663289866401,162.9516796313439,277.54831253000793
2025-12-19T04:39:29,rps-50,14,15.026543,1.001483,138.43915278732672,146.67630834966408,285.1154611369908
2025-12-19T04:39:30,rps-50,15,16.027976,1.001433,144.1214889439218,156.5229978755912,300.64448681951296
2025-12-19T04:39:31,rps-50,16,17.029453,1.001477,136.2256018428291,147.14987126759922,283.3754731104283
2025-12-19T04:39:32,rps-50,17,18.031039,1.001587,141.3577733616088,161.96710512321755,303.32487848482634
2025-12-19T04:39:33,rps-50,18,19.032481,1.001442,130.09204704861307,163.23454104491051,293.3265880935236
2025-12-19T04:39:34,rps-50,19,20.03403,1.001549,146.15129652698545,155.80106258756965,301.95235911455507
2025-12-19T04:39:35,rps-50,20,21.035449,1.001419,128.82631820296584,171.9106571670456,300.73697537001146
2025-12-19T04:39:36,rps-50,21,22.036911,1.001463,139.02800487086495,178.01274267882795,317.0407475496929
2025-12-19T04:39:37,rps-50,22,23.038616,1.001705,135.50748436156437,164.83382096551526,300.3413053270796
2025-12-19T04:39:38,rps-50,23,24.04028,1.001664,134.97023506539955,170.57424022160095,305.5444752870005
2025-12-19T04:39:39,rps-50,24,25.042115,1.001835,131.9436881083503,168.83225860477808,300.7759467131284
2025-12-19T04:39:40,rps-50,25,26.043433,1.001318,141.4095698819639,165.08739773753726,306.49696761950116
2025-12-19T04:39:41,rps-50,26,27.045492,1.002059,147.13826599485978,162.79898131821503,309.9372473130748
2025-12-19T04:39:42,rps-50,27,28.047194,1.001702,123.78109339683661,173.57634924606552,297.35744264290213
2025-12-19T04:39:43,rps-50,28,29.048755,1.001561,126.30444693629197,156.17899584045523,282.4834427767472
2025-12-19T04:39:44,rps-50,29,30.050752,1.001997,122.35736090986872,145.54024829519633,267.89760920506507
2025-12-19T04:39:45,rps-50,30,31.052748,1.001996,135.88061740918752,166.6217215957543,302.50233900494186
2025-12-19T04:39:46,rps-50,31,32.054418,1.00167,133.24419668410314,166.20585554632032,299.45005223042347
2025-12-19T04:39:47,rps-50,32,33.055863,1.001444,137.20047190440826,156.20562600484433,293.4060979092526
2025-12-19T04:39:48,rps-50,33,34.057522,1.001659,135.1138284442113,154.26310439488324,289.37693283909454
2025-12-19T04:39:49,rps-50,34,35.05992,1.002398,138.87879658068343,170.20739070191226,309.0861872825957
2025-12-19T04:39:50,rps-50,35,36.061943,1.002023,138.5463662762528,157.2434838084357,295.7898500846885
2025-12-19T04:39:51,rps-50,36,37.063417,1.001474,132.0165977786709,158.57137825948277,290.58797603815367
2025-12-19T04:39:52,rps-50,37,38.064953,1.001537,124.54000087043525,156.35059746142605,280.89059833186127
2025-12-19T04:39:53,rps-50,38,39.066437,1.001483,142.80692648379716,145.0407293030314,287.84765578682857
2025-12-19T04:39:54,rps-50,39,40.067427,1.000991,142.05498431652748,164.60661663440405,306.66160095093153
2025-12-19T04:39:55,rps-50,40,41.069139,1.001711,142.17685100711415,163.04641549057973,305.2232664976939
2025-12-19T04:39:56,rps-50,41,42.071029,1.001891,133.47447523777114,158.6847432093615,292.1592184471326
2025-12-19T04:39:57,rps-50,42,43.073088,1.002059,132.6915992728747,168.35032456906833,301.041923841943
2025-12-19T04:39:58,rps-50,43,44.07515,1.002062,128.28226142052029,171.08768311849312,299.36994453901343
2025-12-19T04:39:59,rps-50,44,45.076581,1.00143,134.02829593957196,162.34331572968523,296.37161166925716
2025-12-19T04:40:00,rps-50,45,46.078642,1.002061,128.78936385091043,162.38847375335516,291.1778376042656
2025-12-19T04:40:01,rps-50,46,47.080273,1.001631,127.51358819455074,155.83310370399695,283.3466918985477
2025-12-19T04:40:02,rps-50,47,48.081706,1.001433,145.09147106075594,168.31631128798085,313.40778234873676
2025-12-19T04:40:03,rps-50,48,49.083654,1.001948,137.4714603447692,179.38920462382382,316.860664968593
2025-12-19T04:40:04,rps-50,49,50.085079,1.001424,141.4726357435503,155.9218056089735,297.3944413525238
2025-12-19T04:40:05,rps-50,50,51.087066,1.001987,124.32375983900405,149.66651619350884,273.9902760325129
2025-12-19T04:40:06,rps-50,51,52.088498,1.001432,126.75798491932261,159.2879798537689,286.0459647730915
2025-12-19T04:40:07,rps-50,52,53.090185,1.001687,121.24959969542945,153.4097542461697,274.6593539415992
2025-12-19T04:40:08,rps-50,53,54.091629,1.001444,117.43048647548306,159.9811841011723,277.41167057665535
2025-12-19T04:40:09,rps-50,54,55.09359,1.001962,127.18048102417495,161.28609576454576,288.4665767887207
2025-12-19T04:40:10,rps-50,55,56.095624,1.002034,127.50589652223987,153.7301996298251,281.236096152065
2025-12-19T04:40:11,rps-50,56,57.097032,1.001408,120.59327834098923,170.21524647210268,290.80852481309194
2025-12-19T04:40:12,rps-50,57,58.098463,1.001431,133.05751452853326,162.88577951835998,295.94329404689324
2025-12-19T04:40:13,rps-50,58,59.100455,1.001992,127.20292173203529,164.8020706718843,292.0049924039196
2025-12-19T04:40:14,rps-50,59,60.101988,1.001533,133.39653591330656,163.20860607175794,296.6051419850645

2025-12-19T04:39:16,rps-50,0,1.004841,1.004841,126.06962873309973,142.8863713904477,268.9560001235474
2025-12-19T04:39:17,rps-50,1,2.006416,1.001575,118.46030607447292,136.7642598369829,255.2245659114558
2025-12-19T04:39:18,rps-50,2,3.007655,1.001239,144.4402266969071,147.0097289259919,291.449955622899
2025-12-19T04:39:19,rps-50,3,4.009193,1.001539,131.1060301360088,147.95323244433123,279.05926258034003
2025-12-19T04:39:20,rps-50,4,5.011085,1.001891,116.58516378387988,138.53626502880633,255.1214288126862
2025-12-19T04:39:21,rps-50,5,6.013194,1.002109,130.90631493820396,154.80494750923856,285.71126244744255
2025-12-19T04:39:22,rps-50,6,7.01473,1.001536,144.47713066053694,156.8209938138645,301.29812447440145
2025-12-19T04:39:23,rps-50,7,8.016258,1.001529,131.69433161680817,153.94748732912007,285.6418189459282
2025-12-19T04:39:24,rps-50,8,9.018081,1.001822,141.5658562448236,145.9510413693915,287.5168976142151
2025-12-19T04:39:25,rps-50,9,10.019813,1.001732,137.2260073263564,166.56750459684753,303.79351192320394
2025-12-19T04:39:26,rps-50,10,11.021528,1.001715,140.23893009939928,167.43780755543105,307.67673765483033
2025-12-19T04:39:27,rps-50,11,12.023094,1.001566,132.3095620604484,159.27666437887754,291.58622643932597
2025-12-19T04:39:28,rps-50,12,13.024854,1.00176,143.52211821784684,157.20009689398017,300.72221511182704
2025-12-19T04:39:29,rps-50,13,14.026606,1.001752,134.90448886383547,154.46952787748057,289.37401674131604
2025-12-19T04:39:30,rps-50,14,15.027651,1.001045,153.82762787754933,155.72676130470694,309.5543891822563
2025-12-19T04:39:31,rps-50,15,16.029399,1.001747,126.94862381288418,143.24371725925803,270.1923410721422
2025-12-19T04:39:32,rps-50,16,17.031179,1.001781,131.45883723245908,150.341671158793,281.80050839125204
2025-12-19T04:39:33,rps-50,17,18.032717,1.001538,134.2294879184032,144.31502877990874,278.54451669831195
2025-12-19T04:39:34,rps-50,18,19.034771,1.002054,138.9726143100496,151.55135488005604,290.5239691901056
2025-12-19T04:39:35,rps-50,19,20.036967,1.002196,144.0765991939146,147.1662411130723,291.24284030698686
2025-12-19T04:39:36,rps-50,20,21.038733,1.001766,133.34587046326186,137.33753027777357,270.6834007410354
2025-12-19T04:39:37,rps-50,21,22.039661,1.000928,139.59871512985367,130.69055910763936,270.28927423749303
2025-12-19T04:39:38,rps-50,22,23.041804,1.002143,133.05084407918935,149.66326629538833,282.7141103745777
2025-12-19T04:39:39,rps-50,23,24.043314,1.00151,129.73669992607313,143.96767850233763,273.7043784284108
2025-12-19T04:39:40,rps-50,24,25.044845,1.001531,142.65507935625047,148.87003300907867,291.52511236532916
2025-12-19T04:39:41,rps-50,25,26.046975,1.00213,130.69500467207345,153.17624228581542,283.87124695788884
2025-12-19T04:39:42,rps-50,26,27.049106,1.002131,125.84968717655352,147.26889826019112,273.11858543674464
2025-12-19T04:39:43,rps-50,27,28.05063,1.001524,130.00987864596377,155.9089959529897,285.9188745989535
2025-12-19T04:39:44,rps-50,28,29.052143,1.001513,121.57733494167947,163.64451917012423,285.2218541118037
2025-12-19T04:39:45,rps-50,29,30.053651,1.001508,130.87533312005485,164.85366178387528,295.72899490393013
2025-12-19T04:39:46,rps-50,30,31.05544,1.00179,150.46612336147325,145.3683861183709,295.83450947984414
2025-12-19T04:39:47,rps-50,31,32.056972,1.001532,138.553332550254,154.78636015945614,293.3396927097101
2025-12-19T04:39:48,rps-50,32,33.058493,1.001521,137.92803098824808,156.88597090597383,294.8140018942219
2025-12-19T04:39:49,rps-50,33,34.060583,1.00209,138.519009394173,148.27185284783246,286.79086224200546
2025-12-19T04:39:50,rps-50,34,35.062103,1.00152,133.22206908296613,159.24519925190742,292.46726833487355
2025-12-19T04:39:51,rps-50,35,36.063644,1.001541,142.84287440535198,156.95189010556115,299.7947645109131
2025-12-19T04:39:52,rps-50,36,37.065303,1.001659,127.9315786953704,154.28768383459544,282.2192625299658
2025-12-19T04:39:53,rps-50,37,38.066847,1.001544,132.64370591280903,156.50152815399622,289.14523406680524
2025-12-19T04:39:54,rps-50,38,39.068965,1.002118,150.21007843212342,147.5928879312141,297.80296636333753
2025-12-19T04:39:55,rps-50,39,40.070533,1.001568,138.5400941883724,156.62478596307392,295.1648801514463
2025-12-19T04:39:56,rps-50,40,41.072047,1.001514,135.7734989990099,143.5283423409684,279.3018413399783
2025-12-19T04:39:57,rps-50,41,42.073564,1.001517,127.70016951045916,160.13403747044933,287.8342069809085
2025-12-19T04:39:58,rps-50,42,43.075071,1.001507,130.2998504790831,156.07996985548053,286.37982033456365
2025-12-19T04:39:59,rps-50,43,44.075677,1.000607,142.7846118691132,152.8263471864523,295.6109590555655
2025-12-19T04:40:00,rps-50,44,45.077895,1.002217,126.83258602202872,154.1088276083399,280.94141363036863
2025-12-19T04:40:01,rps-50,45,46.08002,1.002125,134.43498532280205,159.16770368302565,293.6026890058277
2025-12-19T04:40:02,rps-50,46,47.081664,1.001644,143.52939736294772,166.04919878002093,309.57859614296865
2025-12-19T04:40:03,rps-50,47,48.08383,1.002166,121.83275022079607,157.50172754214478,279.3344777629409
2025-12-19T04:40:04,rps-50,48,49.085607,1.001777,129.99511430445122,155.51098828884773,285.5061025932989
2025-12-19T04:40:05,rps-50,49,50.0871,1.001493,134.895881370834,159.22612706935612,294.12200844019014
2025-12-19T04:40:06,rps-50,50,51.087668,1.000568,146.20501140726293,162.70194365089225,308.9069550581552
2025-12-19T04:40:07,rps-50,51,52.089254,1.001586,132.21788567071687,163.62984055455567,295.84772622527254
2025-12-19T04:40:08,rps-50,52,53.090782,1.001527,138.03741615430917,160.10960609074942,298.14702224505857
2025-12-19T04:40:09,rps-50,53,54.092908,1.002126,127.55375346638209,164.09718392002324,291.6509373864053
2025-12-19T04:40:10,rps-50,54,55.094412,1.001504,141.8475774924104,169.3881668449879,311.2357443373983
2025-12-19T04:40:11,rps-50,55,56.095648,1.001236,124.15839055962407,146.5688114759541,270.72720203557816
2025-12-19T04:40:12,rps-50,56,57.09719,1.001542,135.39687664505095,158.5742709852684,293.97114763031936
