hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T07:20:01,21,0,1.004305,1.004305,940930,103.53984578150775,114.65116482124034,218.1910106027481
intel-manager,2025-12-20T07:20:02,21,1,2.005162,1.000857,940930,98.94177395245431,110.76687066782152,209.70864462027583
intel-manager,2025-12-20T07:20:03,21,2,3.006694,1.001532,940930,96.58138186357793,114.55734386306374,211.13872572664167
intel-manager,2025-12-20T07:20:04,21,3,4.008179,1.001485,940930,98.67449358901455,111.52628527328699,210.20077886230155
intel-manager,2025-12-20T07:20:05,21,4,5.009874,1.001695,940930,97.21729968008383,113.70530287198521,210.92260255206904
intel-manager,2025-12-20T07:20:06,21,5,6.011742,1.001868,940930,101.91032154435253,108.58417771717119,210.4944992615237
intel-manager,2025-12-20T07:20:07,21,6,7.013715,1.001973,940930,98.36253365709905,112.23101364884506,210.59354730594413
intel-manager,2025-12-20T07:20:08,21,7,8.015187,1.001473,940930,99.56228547093725,106.60603306241165,206.1683185333489
intel-manager,2025-12-20T07:20:09,21,8,9.01712,1.001933,940930,99.04378229232695,109.08629552601495,208.1300778183419
intel-manager,2025-12-20T07:20:10,21,9,10.018576,1.001456,940930,97.42709343983218,104.8164049612502,202.24349840108238
intel-manager,2025-12-20T07:20:11,21,10,11.020014,1.001438,940930,98.69029897725396,107.91724153394051,206.6075405111945
intel-manager,2025-12-20T07:20:12,21,11,12.021524,1.001511,940930,98.08611176080603,111.44839723773586,209.5345089985419
intel-manager,2025-12-20T07:20:13,21,12,13.023446,1.001922,940930,98.54022231867627,113.55795186191393,212.0981741805902
intel-manager,2025-12-20T07:20:14,21,13,14.025176,1.00173,940930,99.29622798011405,105.95833077405534,205.2545587541694
intel-manager,2025-12-20T07:20:15,21,14,15.027082,1.001905,940930,95.45178822207289,110.25593978051617,205.70772800258908
intel-manager,2025-12-20T07:20:16,21,15,16.028732,1.00165,940930,100.17109729196953,111.17616126727198,211.3472585592415
intel-manager,2025-12-20T07:20:17,21,16,17.03029,1.001558,940930,96.44224765668366,106.9778125811023,203.42006023778595
intel-manager,2025-12-20T07:20:18,21,17,18.031883,1.001594,940930,98.05495325023323,112.02051254797763,210.07546579821087
intel-manager,2025-12-20T07:20:19,21,18,19.033851,1.001967,940930,95.61701600011232,112.26598428794674,207.88300028805907
intel-manager,2025-12-20T07:20:20,21,19,20.035788,1.001937,940930,98.56404007611977,111.51864396420548,210.08268404032526
intel-manager,2025-12-20T07:20:21,21,20,21.037386,1.001598,940930,98.12447413073015,103.0602415369846,201.18471566771476
intel-manager,2025-12-20T07:20:22,21,21,22.038844,1.001458,940930,98.99878474025377,110.95818577535242,209.9569705156062
intel-manager,2025-12-20T07:20:23,21,22,23.040854,1.002011,940930,97.84586867395795,112.33817767113955,210.1840463450975
intel-manager,2025-12-20T07:20:24,21,23,24.042834,1.00198,940930,97.78604514744818,110.99575604407643,208.7818011915246
intel-manager,2025-12-20T07:20:25,21,24,25.044752,1.001918,940930,96.29712661015604,113.28190354169622,209.57903015185227
intel-manager,2025-12-20T07:20:26,21,25,26.046229,1.001477,940930,100.00258902377527,113.9206536808399,213.92324270461518
intel-manager,2025-12-20T07:20:27,21,26,27.048174,1.001945,940930,95.59622854130745,109.71113278763544,205.30736132894287
intel-manager,2025-12-20T07:20:28,21,27,28.049813,1.001638,940930,97.3624471519327,104.2199078028514,201.58235495478408
intel-manager,2025-12-20T07:20:29,21,28,29.051284,1.001471,940930,96.1518884728076,106.31428215844213,202.46617063124972
intel-manager,2025-12-20T07:20:30,21,29,30.053047,1.001764,940930,98.43369608279313,106.59798668496974,205.03168276776287
intel-manager,2025-12-20T07:20:31,21,30,31.055023,1.001975,940930,97.05632683871013,98.01682955967571,195.07315639838583
intel-manager,2025-12-20T07:20:32,21,31,32.056977,1.001954,940930,95.88096091879808,109.50780424375117,205.38876516254925
intel-manager,2025-12-20T07:20:33,21,32,33.058451,1.001475,940930,97.15492235059435,111.30394056736047,208.45886291795483
intel-manager,2025-12-20T07:20:34,21,33,34.06039,1.001939,940930,98.88337053052717,112.98222375496492,211.86559428549208
intel-manager,2025-12-20T07:20:35,21,34,35.06238,1.00199,940930,98.0995051485893,111.07194695316267,209.17145210175198
intel-manager,2025-12-20T07:20:36,21,35,36.06434,1.00196,940930,102.96475459977862,113.09112293582048,216.0558775355991
intel-manager,2025-12-20T07:20:37,21,36,37.06595,1.00161,940930,102.17958571190441,104.58616601974599,206.7657517316504
intel-manager,2025-12-20T07:20:38,21,37,38.067605,1.001655,940930,104.4711335491684,115.12163242883288,219.5927659780013
intel-manager,2025-12-20T07:20:39,21,38,39.069016,1.001411,940930,97.58536457550183,106.39895484071202,203.98431941621385
intel-manager,2025-12-20T07:20:40,21,39,40.070802,1.001786,940930,97.91583828678132,102.58077385403283,200.49661214081414
intel-manager,2025-12-20T07:20:41,21,40,41.072734,1.001932,940930,97.29028713938867,104.91006662691295,202.20035376630162
intel-manager,2025-12-20T07:20:42,21,41,42.074695,1.001961,940930,97.84615673317246,106.45772240845909,204.30387914163157
intel-manager,2025-12-20T07:20:43,21,42,43.076633,1.001938,940930,97.74949486206626,104.33120795186214,202.08070281392838
intel-manager,2025-12-20T07:20:44,21,43,44.078121,1.001488,940930,97.8622508721054,102.30612751541145,200.16837838751684
intel-manager,2025-12-20T07:20:45,21,44,45.080044,1.001923,940930,98.69349609119806,106.90174992745142,205.59524601864948
intel-manager,2025-12-20T07:20:46,21,45,46.08118,1.001136,940930,102.41277189959295,99.92530822578343,202.3380801253764
intel-manager,2025-12-20T07:20:47,21,46,47.083179,1.001999,940930,97.08378922756037,104.18530069970187,201.26908992726226
intel-manager,2025-12-20T07:20:48,21,47,48.085187,1.002008,940930,95.9042052046683,112.75460024653897,208.6588054512073
intel-manager,2025-12-20T07:20:49,21,48,49.086695,1.001508,940930,97.80676232672528,111.76565302620989,209.57241535293517
intel-manager,2025-12-20T07:20:50,21,49,50.08867,1.001975,940930,95.10521421712865,107.57963247286303,202.68484668999167
intel-manager,2025-12-20T07:20:51,21,50,51.090669,1.002,940930,97.56466806792125,111.65705769137345,209.2217257592947
intel-manager,2025-12-20T07:20:52,21,51,52.092642,1.001972,940930,97.91075221893614,109.09173343894473,207.00248565788087
intel-manager,2025-12-20T07:20:53,21,52,53.094625,1.001983,940930,98.2640177384838,104.30670464813237,202.57072238661618
