hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T07:06:06,49,0,1.004442,1.004442,940930,142.69051308735217,166.50799439397377,309.1985074813259
intel-manager,2025-12-20T07:06:07,49,1,2.006008,1.001566,940930,145.29164099168744,160.10891512977307,305.4005561214605
intel-manager,2025-12-20T07:06:08,49,2,3.006647,1.000639,940930,159.88276014409018,174.73218546905338,334.61494561314356
intel-manager,2025-12-20T07:06:09,49,3,4.008065,1.001418,940930,143.8622346934168,170.42062754043053,314.28286223384737
intel-manager,2025-12-20T07:06:10,49,4,5.009616,1.001551,940930,150.87812720052753,184.17338022632396,335.05150742685146
intel-manager,2025-12-20T07:06:11,49,5,6.011071,1.001455,940930,136.54395429042677,176.0674786978494,312.6114329882762
intel-manager,2025-12-20T07:06:12,49,6,7.012482,1.001411,940930,131.54099004962782,161.09917051086038,292.6401605604882
intel-manager,2025-12-20T07:06:13,49,7,8.01389,1.001408,940930,144.75441828505907,166.44879043685148,311.2032087219105
intel-manager,2025-12-20T07:06:14,49,8,9.014651,1.000761,940930,130.60248231802962,151.2877981286062,281.8902804466358
intel-manager,2025-12-20T07:06:15,49,9,10.016109,1.001457,940930,124.84451900944501,154.698270576408,279.54278958585303
intel-manager,2025-12-20T07:06:16,49,10,11.017835,1.001726,940930,141.67662460014904,173.81029071716938,315.48691531731845
intel-manager,2025-12-20T07:06:17,49,11,12.018656,1.000822,940930,127.2608407119738,178.3947236034695,305.65556431544326
intel-manager,2025-12-20T07:06:18,49,12,13.020254,1.001598,940930,141.26152784382788,193.4143278590471,334.67585570287497
intel-manager,2025-12-20T07:06:19,49,13,14.022494,1.00224,940930,145.8936575884962,188.08267860515036,333.9763361936466
intel-manager,2025-12-20T07:06:20,49,14,15.024235,1.001741,940930,142.57609863400293,175.6842774243081,318.26037605831107
intel-manager,2025-12-20T07:06:21,49,15,16.025946,1.001711,940930,145.56034301384847,172.6294387220351,318.18978173588357
intel-manager,2025-12-20T07:06:22,49,16,17.027418,1.001472,940930,156.9374696242247,171.33049214821744,328.26796177244216
intel-manager,2025-12-20T07:06:23,49,17,18.029137,1.001719,940930,151.7547616937833,179.77121977997365,331.52598147375693
intel-manager,2025-12-20T07:06:24,49,18,19.031188,1.002051,940930,147.5480569618314,182.00476029952412,329.55281726135553
intel-manager,2025-12-20T07:06:25,49,19,20.032852,1.001664,940930,147.2657530875135,187.59240862721984,334.85816171473334
intel-manager,2025-12-20T07:06:26,49,20,21.034408,1.001556,940930,143.1021384530137,171.3554638128694,314.4576022658831
intel-manager,2025-12-20T07:06:27,49,21,22.036131,1.001723,940930,163.42855724937218,178.46230633191186,341.89086358128407
intel-manager,2025-12-20T07:06:28,49,22,23.037806,1.001675,940930,159.50239994270765,183.53995866352574,343.0423586062334
intel-manager,2025-12-20T07:06:29,49,23,24.03866,1.000854,940930,156.03548570352874,165.6892688278342,321.7247545313629
intel-manager,2025-12-20T07:06:30,49,24,25.040262,1.001602,940930,158.27016457365553,176.57088002742188,334.84104460107744
intel-manager,2025-12-20T07:06:31,49,25,26.041802,1.00154,940930,137.23557424192975,171.84854863946734,309.0841228813971
intel-manager,2025-12-20T07:06:32,49,26,27.043383,1.001581,940930,158.79739283019975,165.28284907855584,324.0802419087556
intel-manager,2025-12-20T07:06:33,49,27,28.044855,1.001472,940930,150.38427760748638,179.91612392064516,330.30040152813154
intel-manager,2025-12-20T07:06:34,49,28,29.046327,1.001473,940930,144.43438081725972,177.33006396431264,321.76444478157237
intel-manager,2025-12-20T07:06:35,49,29,30.047767,1.001439,940930,147.15555316178757,176.14671023380623,323.3022633955938
intel-manager,2025-12-20T07:06:36,49,30,31.049322,1.001555,940930,158.87687386725563,173.13176998883932,332.008643856095
intel-manager,2025-12-20T07:06:37,49,31,32.050655,1.001333,940930,150.44456891148332,162.8017169620912,313.2462858735745
intel-manager,2025-12-20T07:06:38,49,32,33.054008,1.003353,940930,141.18163419454572,180.99049235998373,322.1721265545294
intel-manager,2025-12-20T07:06:39,49,33,34.055994,1.001986,940930,139.72269798228064,171.24332916513598,310.96602714741664
intel-manager,2025-12-20T07:06:40,49,34,35.057431,1.001437,940930,144.36795122915046,174.3475539280457,318.71550515719616
intel-manager,2025-12-20T07:06:41,49,35,36.058918,1.001487,940930,141.39722696529995,173.57323670219432,314.9704636674943
