hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T06:05:52,20,0,1.004539,1.004539,940930,105.3665975322759,112.81427764045795,218.18087517273386
intel-manager,2025-12-20T06:05:53,20,1,2.006152,1.001613,940930,101.64142959987126,116.66172392292627,218.30315352279752
intel-manager,2025-12-20T06:05:54,20,2,3.00775,1.001598,940930,102.12142339019587,108.52048040523607,210.64190379543194
intel-manager,2025-12-20T06:05:55,20,3,4.009549,1.001799,940930,102.58397649105608,109.92938531757203,212.5133618086281
intel-manager,2025-12-20T06:05:56,20,4,5.011482,1.001933,940930,101.9941865756129,111.89104833312878,213.88523490874167
intel-manager,2025-12-20T06:05:57,20,5,6.013417,1.001935,940930,104.31982073388649,109.15590772745139,213.4757284613379
intel-manager,2025-12-20T06:05:58,20,6,7.014866,1.001449,940930,104.01498384102585,118.44685693730736,222.46184077833323
intel-manager,2025-12-20T06:05:59,20,7,8.016499,1.001633,940930,106.47987033475009,106.28231687838765,212.76218721313774
intel-manager,2025-12-20T06:06:00,20,8,9.01847,1.001971,940930,106.64929712633501,102.75878328156757,209.4080804079026
intel-manager,2025-12-20T06:06:01,20,9,10.020434,1.001964,940930,108.73555633599665,117.02491726639734,225.76047360239397
intel-manager,2025-12-20T06:06:02,20,10,11.022398,1.001964,940930,102.56473285593644,113.57518693345955,216.139919789396
intel-manager,2025-12-20T06:06:03,20,11,12.024464,1.002066,940930,105.50594758068594,117.59507668528224,223.1010242659682
intel-manager,2025-12-20T06:06:04,20,12,13.02646,1.001996,940930,107.10170620850768,111.51244824106551,218.6141544495732
intel-manager,2025-12-20T06:06:05,20,13,14.028451,1.001991,940930,107.3813221844496,109.6996373411836,217.0809595256332
intel-manager,2025-12-20T06:06:06,20,14,15.029815,1.001364,940930,107.16172419144361,108.3495540002662,215.5112781917098
intel-manager,2025-12-20T06:06:07,20,15,16.03131,1.001495,940930,102.69345115254819,101.22604375710557,203.91949490965376
